pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	201206	8	5200	1	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	201206	11	11000	2	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	201206	21	12800	15	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201206	22	9150	14	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201206	7	11800	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201206	11	10000	7	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201206	22	16200	13	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201206	27	12900	10	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201206	29	12400	9	2005	경강로2539번길 22
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	135.1008	201206	5	25435	3	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	164.0098	201206	5	32328	6	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	135.1727	201206	11	20411	1	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	84.9866	201206	14	20000	1	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201206	14	26888	1	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201206	21	30515	5	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201206	29	32697	6	2009	화부산로99번길 12
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	118.0686	201206	4	24120	3	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	118.0686	201206	14	24120	3	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	135.1008	201206	19	23444	2	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	84.9855	201206	21	24200	5	2009	화부산로111번길 24
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201206	12	12000	3	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201206	21	18550	11	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201206	22	19000	5	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201206	20	18800	11	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201206	4	13100	6	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201206	7	13000	6	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201206	25	13700	8	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201206	27	11500	1	2002	교동광장로 138-12
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	152.24	201206	11	29000	19	2006	종합운동장길 92
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201206	22	19600	2	2006	종합운동장길 92
4215011000108340000	강원도 강릉시 교동	834	0834	0000	덕진	40.86	201206	14	4000	2	1988	옛강일길 28
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201206	2	16200	2	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201206	8	17110	10	2001	하슬라로 124
