pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	201008	18	8020	8	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201008	24	6500	5	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201008	4	9300	9	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201008	14	14400	9	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201008	21	8100	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201008	27	8600	14	2005	경강로2539번길 22
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	135.1727	201008	17	28045	12	2009	화부산로99번길 12
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	135.1008	201008	23	27903	15	2009	화부산로111번길 24
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201008	3	8000	4	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201008	3	8300	14	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201008	19	11500	1	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201008	19	14200	10	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201008	3	13500	12	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201008	6	9100	8	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.79	201008	16	8600	15	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201008	23	8700	15	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201008	25	9000	10	2002	교동광장로 138-12
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201008	9	16000	11	2006	종합운동장길 92
4215011000103320002	강원도 강릉시 교동	332-2	0332	0002	대인맨션	84.12	201008	21	6470	12	1991	화부산로141번길 45
4215011000117620000	강원도 강릉시 교동	1762	1762	0000	부영5	84.93	201008	4	13600	10	2001	교동광장로 163
4215011000117620000	강원도 강릉시 교동	1762	1762	0000	부영5	84.93	201008	4	10300	3	2001	교동광장로 163
4215011000117620000	강원도 강릉시 교동	1762	1762	0000	부영5	84.93	201008	5	13300	9	2001	교동광장로 163
4215011000100370003	강원도 강릉시 교동	37-3	0037	0003	예성그린1	56.16	201008	20	5000	3	1995	가작로252번길 22
4215011000100450007	강원도 강릉시 교동	45-7	0045	0007	예성그린2차	56.26	201008	6	4650	10	1997	명륜로 95-8
4215011000100460001	강원도 강릉시 교동	46-1	0046	0001	한신	59.84	201008	3	5800	18	1997	명륜로 95-7
4215011000100460001	강원도 강릉시 교동	46-1	0046	0001	한신	59.84	201008	24	6500	12	1997	명륜로 95-7
4215011000117590000	강원도 강릉시 교동	1759	1759	0000	현대하이빌	99.96	201008	15	16000	15	1999	원대로128번길 14
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	24.795	201008	4	1800	3	1988	관대길 63
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	201008	6	3830	3	1992	남산초교길12번길 11
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	201008	27	2950	5	1992	남산초교길12번길 11
4215011600101270000	강원도 강릉시 내곡동	127	0127	0000	남산삼익	58.74	201008	28	4750	9	1993	남부로125번길 37
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	201008	28	9700	14	1998	범일로 645
4215011600100750004	강원도 강릉시 내곡동	75-4	0075	0004	내곡시영	39.3	201008	3	2550	3	1990	남산초교길 22
4215011600100750004	강원도 강릉시 내곡동	75-4	0075	0004	내곡시영	46.68	201008	10	3000	1	1990	남산초교길 22
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201008	2	6850	9	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201008	2	6750	4	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	201008	25	9200	3	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	201008	30	9200	10	1997	강변로 114
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201008	3	3900	3	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	201008	4	6880	4	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	74.64	201008	13	7830	14	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	201008	13	6300	1	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201008	31	3950	2	2000	남부로125번길 7
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	59.84	201008	6	6700	14	1998	남부로125번길 11
4215012100106270002	강원도 강릉시 노암동	627-2	0627	0002	대림임대	48.32	201008	3	2000	5	1989	임영로25번길 13
4215012100103970000	강원도 강릉시 노암동	397	0397	0000	서일	31.08	201008	20	1500	1	1988	노암길42번길 20
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	201008	21	8300	1	1998	강변로 270
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	59.6927	201008	2	10900	4	2009	강변로 328-8
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	84.4413	201008	24	14000	12	2009	강변로 328-8
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	114.6085	201008	26	16000	5	2009	강변로 328-8
4215012100103850000	강원도 강릉시 노암동	385	0385	0000	한라2	59.989	201008	11	5800	8	1995	남부로191번길 21
4215012100102450005	강원도 강릉시 노암동	245-5	0245	0005	현대	84.945	201008	11	5100	9	1992	율곡로 2733
4215012100102450005	강원도 강릉시 노암동	245-5	0245	0005	현대	84.945	201008	23	6500	1	1992	율곡로 2733
4215012100102450005	강원도 강릉시 노암동	245-5	0245	0005	현대	84.945	201008	23	7000	7	1992	율곡로 2733
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	124.837	201008	21	20000	9	2007	해안로 93-8
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	155.837	201008	27	34000	11	2007	해안로 93-8
4215011400109400023	강원도 강릉시 송정동	940-23	0940	0023	대림맨션	77.99	201008	11	6200	3	1991	남강초교2길 44
4215011400109400000	강원도 강릉시 송정동	940	0940	0000	삼우은성	84.96	201008	31	8350	6	1992	남강초교1길 55
4215011400100390010	강원도 강릉시 송정동	39-10	0039	0010	삼익비치맨션	84.544	201008	19	7150	6	1992	해안로 107
4215011400100390010	강원도 강릉시 송정동	39-10	0039	0010	삼익비치맨션	84.544	201008	22	6100	4	1992	해안로 107
4215012500105010000	강원도 강릉시 입암동	501	0501	0000	강동3	45.37	201008	24	2700	3	1993	강변로410번길 35
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201008	3	14276	15	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201008	3	19729	9	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201008	5	13145	4	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201008	8	14750	14	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201008	11	13604	5	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201008	11	13214	2	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	157.22	201008	16	29990	13	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201008	16	13145	6	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201008	16	12774	2	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201008	17	14800	10	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	157.22	201008	18	31490	15	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	157.22	201008	18	29990	11	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201008	19	20713	15	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.09	201008	19	18110	14	2007	성덕로 328-15
