pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	200811	1	6150	8	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	200811	1	4100	7	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	200811	5	4000	1	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	200811	6	5900	15	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	200811	13	4350	11	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	200811	26	4100	5	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	200811	4	14400	11	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	200811	24	15000	12	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	200811	28	9350	14	2005	경강로2539번길 22
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	200811	17	7700	11	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200811	27	13300	7	1999	가작로 78
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200811	7	8500	8	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	200811	15	8400	9	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200811	17	6197	12	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200811	18	8650	14	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200811	20	8500	7	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	200811	22	8500	13	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200811	28	8500	10	2002	교동광장로 138-12
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	84.98	200811	17	7800	14	1997	수리골길17번길 21
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	123.7566	200811	3	23300	8	2006	종합운동장길 92
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	200811	14	16000	6	2006	종합운동장길 92
4215011000114290001	강원도 강릉시 교동	1429-1	1429	0001	민락	54.81	200811	13	4200	1	1985	하슬라로10번길 7
4215011000114290001	강원도 강릉시 교동	1429-1	1429	0001	민락	54.81	200811	15	3100	2	1985	하슬라로10번길 7
4215011000117620000	강원도 강릉시 교동	1762	1762	0000	부영5	84.93	200811	6	13100	13	2001	교동광장로 163
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	3	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	4	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	10	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	4	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	8	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	3	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	6	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	8	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	7	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	9	2003	정원로 53-9
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	200811	25	9776	15	2003	정원로 53-9
