pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	200812	26	7550	5	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	200812	29	8300	6	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	200812	29	4000	3	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	200812	31	6000	4	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	200812	5	8040	11	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	200812	22	14300	11	2005	경강로2539번길 22
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200812	11	12600	8	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200812	16	13300	3	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	200812	29	8570	12	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	49.85	200812	29	6000	13	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	99.88	200812	22	15500	8	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	200812	3	8200	14	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200812	19	8400	14	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	200812	29	8700	12	2002	교동광장로 138-12
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	59.84	200812	13	4900	1	1997	수리골길17번길 21
4215011000100370011	강원도 강릉시 교동	37-11	0037	0011	교동임대	51.66	200812	22	2750	2	1987	명륜로 109-4
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	2	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	1	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	2	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	2	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	1	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2289	5	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2339	4	1987	율곡로2968번길 26
4215011000103180004	강원도 강릉시 교동	318-4	0318	0004	매화임대	48.6	200812	1	2389	3	1987	율곡로2968번길 26
