pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.945	200709	6	7000	3	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	200709	7	4400	10	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	200709	27	5000	9	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	200709	2	8500	5	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	200709	12	9500	15	2005	경강로2539번길 22
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200709	1	13000	3	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200709	21	10300	15	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	200709	23	6800	2	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	200709	29	12800	11	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	200709	11	13450	8	1999	교동광장로 138-15
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	200709	11	13000	13	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	200709	24	12500	14	2001	하슬라로 124
4215011000110340000	강원도 강릉시 교동	1034	1034	0000	정아타워맨션	84.95	200709	3	7000	6	1992	화부산로 29
4215011000108280019	강원도 강릉시 교동	828-19	0828	0019	현대	84.945	200709	6	7600	15	1992	옛강일길 41
4215011000117590000	강원도 강릉시 교동	1759	1759	0000	현대하이빌	122.74	200709	2	19000	2	1999	원대로128번길 14
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	24.795	200709	11	1141	1	1988	관대길 63
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	200709	7	1900	1	1992	남산초교길12번길 11
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	200709	9	2600	1	1992	남산초교길12번길 11
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.865	200709	3	9000	2	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	200709	10	9000	16	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	59.84	200709	11	6950	10	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	59.84	200709	13	6200	6	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	59.84	200709	13	6200	16	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	200709	13	9600	3	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	200709	15	9250	3	1998	범일로 645
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	200709	21	3200	2	1989	관대길16번길 6
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200709	5	6000	16	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200709	10	6700	6	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	200709	10	8200	2	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200709	11	6850	13	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	200709	15	8900	5	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200709	20	6500	8	1997	강변로 114
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	200709	8	7300	7	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	200709	11	7100	5	2000	남부로125번길 7
4215012100103900000	강원도 강릉시 노암동	390	0390	0000	노암한라	59.976	200709	10	5500	4	1994	노암길42번길 24
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	59.944	200709	1	7600	9	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	200709	15	9050	6	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	200709	18	9000	12	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	200709	23	9000	2	1998	강변로 270
4215012100103660000	강원도 강릉시 노암동	366	0366	0000	영진노암2차	50.515	200709	17	3500	8	1994	남부로163번길 20
4215011400109400000	강원도 강릉시 송정동	940	0940	0000	삼우은성	72.86	200709	7	7000	13	1992	남강초교1길 55
4215011400109400000	강원도 강릉시 송정동	940	0940	0000	삼우은성	72.86	200709	21	7000	5	1992	남강초교1길 55
4215011400100390010	강원도 강릉시 송정동	39-10	0039	0010	삼익비치맨션	84.544	200709	3	7900	8	1992	해안로 107
4215037022103350006	강원도 강릉시 연곡면 영진리	335-6	0335	0006	삼천리	59.85	200709	17	2800	1	1994	영진2길 20
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	200709	12	16030	12	2007	성덕로 328-15
4215012500106500003	강원도 강릉시 입암동	650-3	0650	0003	강변	54.93	200709	5	3000	2	1984	강중길 13
4215012500105060009	강원도 강릉시 입암동	506-9	0506	0009	대인3	59.685	200709	12	4100	2	1993	강변로410번길 27
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	1	14450	10	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	200709	1	19600	4	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	157.34	200709	4	24150	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	6	14270	7	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	6	14270	7	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	7	14270	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	7	14270	8	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	7	14270	8	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	10	14000	12	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	11	14270	7	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	11	14270	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	12	14270	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	13	14270	4	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	14	14270	10	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	15	14270	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	17	14270	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	19	14270	7	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	19	14270	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	19	14270	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	20	14270	10	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	20	14270	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	20	14270	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	200709	21	20900	5	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200709	28	14270	3	2006	성덕로 316-22
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200709	6	2600	3	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200709	21	2500	2	1986	강변로 364
4215012500100490000	강원도 강릉시 입암동	49	0049	0000	입암2주공	39.3	200709	4	3450	1	1990	강변로 508
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암5주공	49.97	200709	1	4600	8	1996	성덕포남로 89-17
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200709	4	5900	10	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200709	18	6000	7	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200709	19	5500	6	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200709	19	5800	4	1998	성덕포남로 39
