pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011600100750004	강원도 강릉시 내곡동	75-4	0075	0004	내곡시영	39.3	200809	18	3000	5	1990	남산초교길 22
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	200809	8	3000	1	1989	관대길16번길 6
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200809	24	6800	3	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	200809	26	8400	12	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	200809	27	9200	9	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	200809	30	5500	17	1997	강변로 114
4215012100106180001	강원도 강릉시 노암동	618-1	0618	0001	고합	43.38	200809	1	3250	1	1996	남부로125번길 23
4215012100106180001	강원도 강릉시 노암동	618-1	0618	0001	고합	32.04	200809	3	2450	10	1996	남부로125번길 23
4215012100108350000	강원도 강릉시 노암동	835	0835	0000	노암2주공	49.22	200809	4	3000	5	1984	노가니남길 25
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	200809	1	4400	9	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	200809	8	5800	1	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	200809	10	6900	3	2000	남부로125번길 7
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	59.84	200809	2	7350	5	1998	남부로125번길 11
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	59.84	200809	23	7150	11	1998	남부로125번길 11
4215012100106610000	강원도 강릉시 노암동	661	0661	0000	범아	66.65	200809	4	3000	1	1980	임영로25번길 3-6
4215012100106610000	강원도 강릉시 노암동	661	0661	0000	범아	52.7	200809	26	1700	2	1980	임영로25번길 3-6
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	200809	16	9650	15	1998	강변로 270
4215012100103660000	강원도 강릉시 노암동	366	0366	0000	영진노암2차	58.495	200809	13	3700	9	1994	남부로163번길 20
4215012100103850000	강원도 강릉시 노암동	385	0385	0000	한라2	55.483	200809	22	5400	3	1995	남부로191번길 21
4215012100102450005	강원도 강릉시 노암동	245-5	0245	0005	현대	84.945	200809	5	6700	9	1992	율곡로 2733
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	155.837	200809	7	31640	10	2007	해안로 93-8
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	7	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	3	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	1	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	43.2	200809	17	4800	3	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	43.2	200809	17	4800	3	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	43.2	200809	17	4800	1	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	4	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	10	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	200809	17	3800	8	1999	연주로 132
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	200809	16	16590	9	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	200809	20	16590	10	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	200809	24	16030	5	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	200809	25	16590	6	2007	성덕로 328-15
4215012500105430003	강원도 강릉시 입암동	543-3	0543	0003	에버그린	59.85	200809	30	6450	7	2000	강변로440번길 30
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200809	11	12850	12	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	200809	23	15400	2	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	200809	27	13200	15	2006	성덕로 316-22
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200809	9	3000	1	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200809	12	2900	3	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200809	20	3000	4	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	200809	24	2000	5	1986	강변로 364
4215012500100490000	강원도 강릉시 입암동	49	0049	0000	입암2주공	39.69	200809	24	1900	2	1990	강변로 508
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	200809	16	6250	13	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	200809	19	6250	10	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	200809	23	6200	7	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	200809	30	5400	15	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	200809	30	3200	8	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암5주공	39.99	200809	10	2800	13	1996	성덕포남로 89-17
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	2	4800	13	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	6	4700	5	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	10	6100	15	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	17	5470	1	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	18	4900	4	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	18	4950	10	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	19	6000	7	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	20	5700	1	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	21	6100	10	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	21	4950	5	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	21	6300	10	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	22	6200	12	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	22	4800	6	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	200809	23	6250	14	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	24	4700	1	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	200809	24	5000	11	1998	성덕포남로 39
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	200809	17	6800	13	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	84.904	200809	19	8800	14	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	200809	19	6800	12	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	200809	23	6180	8	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	84.904	200809	23	8600	2	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	200809	26	6000	1	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	84.904	200809	29	8600	14	1998	용지로 19
4215013700100040004	강원도 강릉시 저동	4-4	0004	0004	경포현대	84.915	200809	1	7500	5	1996	경포로463번안길 14
4215013700100040004	강원도 강릉시 저동	4-4	0004	0004	경포현대	84.915	200809	5	6000	2	1996	경포로463번안길 14
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	200809	10	4500	11	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	200809	24	4850	10	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	200809	27	4800	11	2000	연주로 241-7
4215025022102400011	강원도 강릉시 주문진읍 교항리	240-11	0240	0011	극동	71.4	200809	18	3700	13	1991	웃사다리4길 20
4215025022102400011	강원도 강릉시 주문진읍 교항리	240-11	0240	0011	극동	71.4	200809	23	4000	13	1991	웃사다리4길 20
4215025022100670003	강원도 강릉시 주문진읍 교항리	67-3	0067	0003	동명	36.4	200809	23	2550	5	1995	학교1길 9
4215025022100670003	강원도 강릉시 주문진읍 교항리	67-3	0067	0003	동명	56.64	200809	27	3000	11	1995	학교1길 9
4215025022100670003	강원도 강릉시 주문진읍 교항리	67-3	0067	0003	동명	36.4	200809	30	2700	6	1995	학교1길 9
4215025022100180006	강원도 강릉시 주문진읍 교항리	18-6	0018	0006	동방타워맨션	46.65	200809	8	3100	9	1994	매맥이아랫길 24
4215025022100180006	강원도 강릉시 주문진읍 교항리	18-6	0018	0006	동방타워맨션	121.13	200809	22	9200	4	1994	매맥이아랫길 24
4215025022100180006	강원도 강릉시 주문진읍 교항리	18-6	0018	0006	동방타워맨션	59.975	200809	24	3200	7	1994	매맥이아랫길 24
4215025022100380002	강원도 강릉시 주문진읍 교항리	38-2	0038	0002	소훈5	59.94	200809	19	4500	4	1994	매맥이길 7-2
4215011200101490001	강원도 강릉시 초당동	149-1	0149	0001	동부	84.98	200809	30	10000	16	1997	연당길 75
4215011200101430000	강원도 강릉시 초당동	143	0143	0000	우성	84.77	200809	1	8700	8	1997	연당길 67-15
4215011200101430000	강원도 강릉시 초당동	143	0143	0000	우성	59.91	200809	1	5000	7	1997	연당길 67-15
4215011200101430000	강원도 강릉시 초당동	143	0143	0000	우성	84.77	200809	28	9200	10	1997	연당길 67-15
4215011200101820002	강원도 강릉시 초당동	182-2	0182	0002	초당유화1	49.815	200809	5	3700	2	1993	연당길 94-3
4215011200101280000	강원도 강릉시 초당동	128	0128	0000	현대	124.28	200809	9	9500	8	1995	초당원길 26-2
4215011100112780118	강원도 강릉시 포남동	1278-118	1278	0118	강동1	55.857	200809	6	3200	3	1989	성덕포남로146번길 14
4215011100111140004	강원도 강릉시 포남동	1114-4	1114	0004	강릉6	59.8	200809	4	4750	1	1989	강릉대로359번길 4
4215011100111770002	강원도 강릉시 포남동	1177-2	1177	0002	강릉7(1177-2)	109	200809	10	9800	5	1991	경강로2301번길 22
4215011100110050320	강원도 강릉시 포남동	1005-320	1005	0320	강부4	89.55	200809	24	6500	6	1990	경강로2256번길 3
4215011100104220003	강원도 강릉시 포남동	422-3	0422	0003	대인4	19.99	200809	8	1550	3	1995	강릉대로469번길 14
4215011100104220003	강원도 강릉시 포남동	422-3	0422	0003	대인4	19.99	200809	17	1700	3	1995	강릉대로469번길 14
4215011100110050248	강원도 강릉시 포남동	1005-248	1005	0248	동남	54.945	200809	11	2500	5	1985	경강로2256번길 12
4215011100110560000	강원도 강릉시 포남동	1056	1056	0000	미진1	84.48	200809	8	6000	6	1989	보래미하길 68
4215011100108980017	강원도 강릉시 포남동	898-17	0898	0017	삼우골든맨션	136.14	200809	8	10000	8	1991	용지각길20번길 8
4215011100112930001	강원도 강릉시 포남동	1293-1	1293	0001	일송	59.135	200809	11	6009	8	1995	하평3길 37
4215011100112930001	강원도 강릉시 포남동	1293-1	1293	0001	일송	58.87	200809	19	6300	6	1995	하평3길 37
4215011100112930001	강원도 강릉시 포남동	1293-1	1293	0001	일송	59.135	200809	22	6200	3	1995	하평3길 37
4215011100112930001	강원도 강릉시 포남동	1293-1	1293	0001	일송	58.87	200809	22	5200	15	1995	하평3길 37
4215011100112930001	강원도 강릉시 포남동	1293-1	1293	0001	일송	58.87	200809	29	6200	5	1995	하평3길 37
4215011100110650000	강원도 강릉시 포남동	1065	1065	0000	포남1주공	42.54	200809	22	2950	2	1981	보래미상길 65
4215011100110650000	강원도 강릉시 포남동	1065	1065	0000	포남1주공	42.54	200809	22	2980	2	1981	보래미상길 65
4215011100110650000	강원도 강릉시 포남동	1065	1065	0000	포남1주공	41.99	200809	29	2550	3	1981	보래미상길 65
4215011100112000000	강원도 강릉시 포남동	1200	1200	0000	포남2주공	47.01	200809	6	4200	3	1989	산양큰길 37
4215011100112000000	강원도 강릉시 포남동	1200	1200	0000	포남2주공	39.69	200809	19	3380	4	1989	산양큰길 37
4215011100112000000	강원도 강릉시 포남동	1200	1200	0000	포남2주공	39.69	200809	27	2900	5	1989	산양큰길 37
4215010100110070000	강원도 강릉시 홍제동	1007	1007	0000	강릉홍제힐스테이트	84.961	200809	4	19300	15	2007	토성로 39
4215010100110070000	강원도 강릉시 홍제동	1007	1007	0000	강릉홍제힐스테이트	84.409	200809	20	13000	1	2007	토성로 39
4215010100109890000	강원도 강릉시 홍제동	989	0989	0000	삼우	59.68	200809	22	5550	3	1989	하슬라로30번길 7
4215010100101220000	강원도 강릉시 홍제동	122	0122	0000	우산	33.225	200809	3	2800	7	1997	토성로 51
4215010100101220000	강원도 강릉시 홍제동	122	0122	0000	우산	59.915	200809	16	4500	4	1997	토성로 51
4215010100101580000	강원도 강릉시 홍제동	158	0158	0000	홍제푸르지오	105.715	200809	3	20000	10	2005	홍제로71번길 1
4215010100101580000	강원도 강릉시 홍제동	158	0158	0000	홍제푸르지오	84.9	200809	8	14000	3	2005	홍제로71번길 1
4215010100101580000	강원도 강릉시 홍제동	158	0158	0000	홍제푸르지오	84.9	200809	25	14700	12	2005	홍제로71번길 1
4282025025104830001	강원도 고성군 간성읍 상리	483-1	0483	0001	간성대명	59.4	200809	25	4855	6	1998	수성로 126-5
4282025022101110000	강원도 고성군 간성읍 신안리	111	0111	0000	고성삼익레스타운	59.68	200809	1	5500	9	1998	남천마루2길 6
4282025022101110000	강원도 고성군 간성읍 신안리	111	0111	0000	고성삼익레스타운	59.68	200809	29	5410	2	1998	남천마루2길 6
4282025333101650000	강원도 고성군 거진읍 송포리	165	0165	0000	거진오션상떼빌	70.64	200809	11	22988	15	2006	해오름해변길 70
4282025333101650000	강원도 고성군 거진읍 송포리	165	0165	0000	거진오션상떼빌	84.73	200809	18	21300	13	2006	해오름해변길 70
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	10	6990	5	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	10	6990	5	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	49.8	200809	10	8290	3	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	10	6990	5	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	49.8	200809	10	8290	2	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	49.8	200809	16	6500	8	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	22	7990	14	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	22	7990	14	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	30	7990	12	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	49.8	200809	30	11550	16	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	30	7990	11	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	30	7990	12	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	30	7990	11	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	37.65	200809	30	7990	13	2006	아야진해변길 1
4282033022102170000	강원도 고성군 토성면 청간리	217	0217	0000	유진클래시움	49.8	200809	30	11550	12	2006	아야진해변길 1
4217010700104420000	강원도 동해시 동회동	442	0442	0000	대동1,2차	59.3575	200809	10	4000	15	1995	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	대동1,2차	84.5525	200809	21	8100	13	1995	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	대동3차	59.3575	200809	10	5600	10	1996	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	대동3차	45	200809	26	3000	14	1996	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	대동3차	73.4675	200809	29	7500	13	1996	청운1길 29
4217010700100490001	강원도 동해시 동회동	49-1	0049	0001	대아주택2차	59.76	200809	19	4200	2	1991	효자남2길 9
4217010700104420000	강원도 동해시 동회동	442	0442	0000	북삼코아루	103.667	200809	5	14500	8	2007	효자남길 9
4217010700104420000	강원도 동해시 동회동	442	0442	0000	북삼코아루	103.667	200809	17	16800	10	2007	효자남길 9
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대4차	59.3575	200809	4	7100	8	1998	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대4차	84.5525	200809	22	8900	3	1998	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대4차	73.4675	200809	29	7900	15	1998	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대5차	77.7562	200809	3	9000	8	1999	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대5차	84.9562	200809	5	10200	14	1999	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대5차	134.783	200809	21	15000	8	1999	청운1길 29
4217010700104420000	강원도 동해시 동회동	442	0442	0000	현대5차	77.7562	200809	23	8200	8	1999	청운1길 29
4217012300100010083	강원도 동해시 묵호진동	1-83	0001	0083	삼본임대	40.965	200809	15	1500	3	1996	해맞이길 231
4217011100102530000	강원도 동해시 발한동	253	0253	0000	대림	81.2342	200809	1	9350	6	2001	관사길 6
4217011100105990001	강원도 동해시 발한동	599-1	0599	0001	우석1차	32.28	200809	25	1100	5	1985	수원지2길 19
4217011000101260001	강원도 동해시 부곡동	126-1	0126	0001	삼정상가2차	90.36	200809	4	6100	7	1994	임항로 55
4217011000101260001	강원도 동해시 부곡동	126-1	0126	0001	삼정상가2차	59.94	200809	23	4000	2	1994	임항로 55
4217011000100640000	강원도 동해시 부곡동	64	0064	0000	성협1차	65.34	200809	25	2650	1	1990	수원지1길 16
4217011000100640000	강원도 동해시 부곡동	64	0064	0000	성협1차	69.21	200809	26	4200	1	1990	수원지1길 16
4217011000100860005	강원도 동해시 부곡동	86-5	0086	0005	승우2차	53.94	200809	25	3700	10	1994	부곡2길 7
4217011000101050001	강원도 동해시 부곡동	105-1	0105	0001	승우4차	59.88	200809	24	4700	4	1995	임항로 36
4217011000100050082	강원도 동해시 부곡동	5-82	0005	0082	일정골든타워	53.303	200809	3	3000	5	1996	해안로 449
4217011200101510005	강원도 동해시 북평동	151-5	0151	0005	북평주공2차	46.68	200809	16	2500	2	1989	전천로 270
4217010400102600002	강원도 동해시 용정동	260-2	0260	0002	범주성지	59.92	200809	15	4430	5	1996	초원2길 5
4217011800103020006	강원도 동해시 이도동	302-6	0302	0006	강변	49.275	200809	9	3000	7	1996	전천로 175-24
4217011800103020006	강원도 동해시 이도동	302-6	0302	0006	강변	59.955	200809	10	3500	3	1996	전천로 175-24
4217011800101550000	강원도 동해시 이도동	155	0155	0000	이도1주공	49.62	200809	23	3800	14	1999	이원길 180-2
4217011800101550000	강원도 동해시 이도동	155	0155	0000	이도1주공	49.62	200809	24	3400	10	1999	이원길 180-2
4217010100110770002	강원도 동해시 천곡동	1077-2	1077	0002	동아	84.97	200809	6	8250	12	1992	천곡로 56-3
4217010100111020000	강원도 동해시 천곡동	1102	1102	0000	동해금호어울림	84.906	200809	22	16100	5	2007	평릉길 14
4217010100110600002	강원도 동해시 천곡동	1060-2	1060	0002	센트로빌	84.9685	200809	1	9000	8	2003	한섬로 73
4217010100110600002	강원도 동해시 천곡동	1060-2	1060	0002	센트로빌	84.9685	200809	8	9700	5	2003	한섬로 73
4217010100109420000	강원도 동해시 천곡동	942	0942	0000	쌍용	83.7	200809	1	8800	13	2000	동굴로 149
4217010100109420000	강원도 동해시 천곡동	942	0942	0000	쌍용	117	200809	5	12000	10	2000	동굴로 149
4217010100109420000	강원도 동해시 천곡동	942	0942	0000	쌍용	117	200809	25	12700	11	2000	동굴로 149
4217010100110800000	강원도 동해시 천곡동	1080	1080	0000	천곡주공1차	51.09	200809	7	3450	1	1983	천곡로 20
4217010100104150000	강원도 동해시 천곡동	415	0415	0000	천곡주공4차	39.3	200809	3	2700	3	1989	샘실1길 5
4217010100104150000	강원도 동해시 천곡동	415	0415	0000	천곡주공4차	39.99	200809	15	2600	3	1989	샘실1길 5
4217010100104150000	강원도 동해시 천곡동	415	0415	0000	천곡주공4차	39.6	200809	15	2700	4	1989	샘실1길 5
4217010100104150000	강원도 동해시 천곡동	415	0415	0000	천곡주공4차	39.69	200809	23	2500	2	1989	샘실1길 5
4217010100107940000	강원도 동해시 천곡동	794	0794	0000	한양2차	49.81	200809	2	3500	7	1991	천곡로 15
4217010100107940000	강원도 동해시 천곡동	794	0794	0000	한양2차	72.71	200809	25	6300	9	1991	천곡로 15
4217010100107940000	강원도 동해시 천곡동	794	0794	0000	한양3차	49.81	200809	2	3200	7	1992	천곡로 15
4217010100107940000	강원도 동해시 천곡동	794	0794	0000	한양3차	84.855	200809	17	7200	3	1992	천곡로 15
4217010100103800002	강원도 동해시 천곡동	380-2	0380	0002	현대1차	84.945	200809	3	7000	1	1992	한섬로 8
4217010100103800002	강원도 동해시 천곡동	380-2	0380	0002	현대1차	84.945	200809	12	7500	7	1992	한섬로 8
4217010100103800002	강원도 동해시 천곡동	380-2	0380	0002	현대1차	84.945	200809	23	7500	7	1992	한섬로 8
4217010200102930000	강원도 동해시 평릉동	293	0293	0000	푸르지오	84.901	200809	30	15500	12	2006	평릉1길 39
4217010600102480000	강원도 동해시 효가동	248	0248	0000	명보2차	59.64	200809	9	4550	6	1994	효가로 10-2
4217010600102480000	강원도 동해시 효가동	248	0248	0000	명보2차	59.64	200809	22	3800	2	1994	효가로 10-2
