pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	201201	10	3500	15	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	84.93	201201	16	11800	13	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201201	18	9000	9	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201201	2	12200	3	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	10	15000	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	13	12500	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	13	12500	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	13	12500	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	30	13500	3	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	30	13300	3	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201201	30	13500	3	2005	경강로2539번길 22
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201201	12	32432	2	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201201	13	33119	13	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	164.0098	201201	31	30642	10	2009	화부산로99번길 12
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	135.1008	201201	10	25483	3	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	135.1008	201201	16	21786	1	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	84.9855	201201	20	22500	15	2009	화부산로111번길 24
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	49.85	201201	3	8800	6	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201201	13	12400	5	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201201	14	17700	3	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	49.85	201201	18	8700	8	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201201	19	16900	8	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	84.84	201201	19	17200	10	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	49.85	201201	24	8430	1	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201201	24	7600	3	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201201	25	12400	11	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201201	30	11700	2	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201201	3	15000	1	1999	교동광장로 138-15
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	99.98	201201	12	18700	14	1999	교동광장로 138-13
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201201	13	17500	10	1999	교동광장로 138-15
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201201	27	18300	7	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201201	2	12900	13	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201201	6	13150	12	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201201	14	12000	1	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201201	18	11000	2	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201201	19	12900	7	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201201	25	13000	10	2002	교동광장로 138-12
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	84.98	201201	6	8850	2	1997	수리골길17번길 21
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	84.98	201201	17	13000	9	1997	수리골길17번길 21
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	59.84	201201	18	8500	3	1997	수리골길17번길 21
4215011000108340000	강원도 강릉시 교동	834	0834	0000	덕진	40.86	201201	3	3500	5	1988	옛강일길 28
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201201	8	10584	1	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201201	18	10584	1	2001	하슬라로 124
4215011000117750000	강원도 강릉시 교동	1775	1775	0000	부영6	84.9763	201201	23	17500	11	2003	정원로 53-9
4215011000110340000	강원도 강릉시 교동	1034	1034	0000	정아타워맨션	84.95	201201	14	9550	5	1992	화부산로 29
4215011000100460001	강원도 강릉시 교동	46-1	0046	0001	한신	59.84	201201	17	8100	5	1997	명륜로 95-7
4215011000117590000	강원도 강릉시 교동	1759	1759	0000	현대하이빌	99.96	201201	20	19500	14	1999	원대로128번길 14
4215010200101830002	강원도 강릉시 남문동	183-2	0183	0002	삼익그린맨션	84.08	201201	19	9500	15	1992	홍제로 7-13
4215010200101830002	강원도 강릉시 남문동	183-2	0183	0002	삼익그린맨션	84.08	201201	30	7200	3	1992	홍제로 7-13
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	41.18	201201	31	4700	3	1988	관대길 63
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	201201	2	4300	5	1992	남산초교길12번길 11
4215011600101270000	강원도 강릉시 내곡동	127	0127	0000	남산삼익	58.74	201201	25	7300	5	1993	남부로125번길 37
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	59.84	201201	9	10600	14	1998	범일로 645
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	201201	4	4350	2	1989	관대길16번길 6
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.3	201201	5	3000	2	1989	관대길16번길 6
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.3	201201	10	4000	4	1989	관대길16번길 6
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	201201	12	3700	3	1989	관대길16번길 6
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	201201	13	4500	3	1989	관대길16번길 6
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201201	19	9200	12	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	84.95	201201	28	13000	7	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201201	31	10000	13	1997	강변로 114
4215012100106180001	강원도 강릉시 노암동	618-1	0618	0001	고합	43.38	201201	3	4550	6	1996	남부로125번길 23
4215012100106180001	강원도 강릉시 노암동	618-1	0618	0001	고합	43.38	201201	4	5250	5	1996	남부로125번길 23
4215012100106180001	강원도 강릉시 노암동	618-1	0618	0001	고합	32.04	201201	19	3400	8	1996	남부로125번길 23
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	74.64	201201	11	12050	7	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	201201	11	9900	7	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201201	26	5900	7	2000	남부로125번길 7
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	59.84	201201	7	9000	11	1998	남부로125번길 11
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	84.99	201201	30	13500	5	1998	남부로125번길 11
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	84.99	201201	30	13000	4	1998	남부로125번길 11
4215012100103670000	강원도 강릉시 노암동	367	0367	0000	노암영진	49.815	201201	30	4000	2	1993	노암등길46번길 11
4215012100103900000	강원도 강릉시 노암동	390	0390	0000	노암한라	84.99	201201	18	10000	10	1994	노암길42번길 24
4215012100106270002	강원도 강릉시 노암동	627-2	0627	0002	대림임대	48.32	201201	12	4350	5	1989	임영로25번길 13
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	201201	6	11300	1	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	59.944	201201	14	10700	11	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	201201	20	14200	9	1998	강변로 270
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	201201	26	12500	9	1998	강변로 270
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	59.6927	201201	13	13350	4	2009	강변로 328-8
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	84.1214	201201	21	15300	5	2009	강변로 328-8
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	124.837	201201	15	24000	11	2007	해안로 93-8
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	155.837	201201	16	23000	4	2007	해안로 93-8
4215011400110610000	강원도 강릉시 송정동	1061	1061	0000	경포대신도브래뉴로얄카운티	155.416	201201	28	37100	12	2007	해안로 93-8
4215011400109400023	강원도 강릉시 송정동	940-23	0940	0023	대림맨션	77.99	201201	10	9500	8	1991	남강초교2길 44
4215011400100390010	강원도 강릉시 송정동	39-10	0039	0010	삼익비치맨션	84.544	201201	30	6000	1	1992	해안로 107
4215012500105010000	강원도 강릉시 입암동	501	0501	0000	강동3	47.37	201201	27	3900	6	1993	강변로410번길 35
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201201	2	17900	5	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.09	201201	6	21396	9	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201201	6	21413	4	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.09	201201	17	20194	13	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201201	26	20210	11	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201201	29	18200	8	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201201	31	20559	2	2007	성덕로 328-15
4215012500100900005	강원도 강릉시 입암동	90-5	0090	0005	은하	39.85	201201	18	3600	4	2001	월대산로 47
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201201	8	17700	11	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	201201	11	18000	12	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201201	14	17100	12	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	201201	16	21000	15	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201201	17	15000	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201201	27	17000	15	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201201	30	16650	8	2006	성덕로 316-22
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	201201	5	3900	1	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	201201	29	3800	2	1986	강변로 364
