,신내동,문래동3가,옥수동,휘경동,답십리동,신길동,고척동,방학동,가양동,방배동,묵동,풍납동,흑석동,신당동,이촌동,개포동,노량진동,월계동,상도동,사당동,봉천동,남가좌동,신사동,응암동,신림동,잠실동,한남동,금호동4가,오류동,삼성동,하월곡동,금호동3가,천호동,문정동,방이동,도곡동,신대방동,명일동,신공덕동,정릉동,압구정동,상암동,제기동,방화동,염창동,창동,길음동,장안동,진관동,도화동,구의동,당산동4가,행당동,신월동,광장동,중계동,잠원동,청량리동,오금동,암사동,본동,여의도동,상계동,반포동,등촌동,신정동,홍제동,청담동,구로동,일원동,무악동,대치동,역삼동,응봉동,논현동,길동,자양동,가락동,송파동,연희동,화곡동,북가좌동,하왕십리동,갈현동,목동,당산동5가,상봉동,서교동,신천동,성내동,수유동,이문동,공릉동,망원동,성수동1가,둔촌동,돈암동,미아동,전농동,공덕동,개봉동,성수동2가,구산동,하계동,서초동,시흥동,신도림동,불광동,금호동1가,수색동,홍은동,우면동,종암동
30,27964.375,60315.0,65232.43243243243,34728.846153846156,35410.81081081081,35226.10256410256,30141.02564102564,30086.17021276596,27513.157894736843,78048.39655172414,34959.09090909091,41934.61538461538,60000.0,50748.275862068964,84149.71428571429,68484.43037974683,38360.0,26538.235294117647,48246.0,44888.793103448275,38546.21951219512,40242.857142857145,30695.0,32340.47619047619,30649.87012987013,93339.81481481482,61240.0,51861.36363636364,24066.56,96116.21621621621,41530.645161290326,44520.58823529412,35071.42857142857,52346.55172413793,69564.28571428571,105412.85714285714,44058.82352941176,38911.43939393939,53580.0,30464.255319148935,153247.36842105264,57023.913043478264,33212.5,28787.333333333332,36021.25,28568.811881188118,41140.0,36098.67924528302,48294.07317073171,44651.851851851854,52971.42857142857,46771.42857142857,48154.9649122807,25282.352941176472,58535.86956521739,34371.05263157895,84734.16666666667,36721.42857142857,58678.94736842105,48080.28571428572,51014.09090909091,86771.42857142857,26004.721030042918,131824.30555555556,32000.13888888889,41826.11111111111,33397.619047619046,95884.61538461539,27600.390625,69291.66666666667,55277.692307692305,105214.72972972973,77786.17021276595,38983.333333333336,44450.29787234042,16059.231958762886,58107.89473684211,52350.0,60083.333333333336,33612.857142857145,38457.46268656717,40772.22222222222,39893.333333333336,22093.75,63634.688888888886,49921.42857142857,46063.23529411765,78053.85714285714,80703.44827586207,40017.307692307695,25037.5,35821.42857142857,28403.25,31556.666666666668,75402.17391304347,58158.88888888889,34724.83870967742,34430.0,36312.5,53739.583333333336,33974.62686567164,47141.333333333336,28472.222222222223,29075.076923076922,81837.0081967213,29341.666666666668,39891.17647058824,37839.705882352944,41515.0,34762.5,30207.5,65469.28571428572,38788.88888888889
31,26248.989898989897,52615.78947368421,57534.88372093023,36307.142857142855,33375.39473684211,32812.55172413793,30070.3125,30489.156626506025,30329.758928571428,83371.90476190476,31958.928571428572,43548.333333333336,64626.666666666664,49151.639344262294,84292.62295081967,71817.14285714286,40150.0,27177.466666666667,49916.4,45737.78761061947,36630.900552486186,32887.83783783784,33510.0,36679.62962962963,30659.3,102034.50704225352,133715.7894736842,55254.83870967742,27723.904761904763,100340.40677966102,35065.90909090909,44659.25925925926,33597.916666666664,56897.27272727273,67312.5,111694.85714285714,46540.6976744186,40721.16455696202,53966.07142857143,30019.81308411215,153447.61904761905,58932.75862068965,34083.333333333336,26990.962962962964,34432.03007518797,27397.757575757576,41092.792792792796,35101.132530120485,49554.8,44055.555555555555,50688.57142857143,43921.666666666664,46901.818181818184,26490.29126213592,60941.379310344826,31791.502590673575,84990.62992125984,32518.18181818182,54769.354838709674,49740.61855670103,44691.30434782609,81540.27777777778,24724.42953020134,127024.07407407407,31889.007092198583,40877.7245508982,32952.61627906977,106025.47169811321,27597.861271676302,60282.75862068965,63453.846153846156,105389.0625,70802.81690140846,44682.75862068965,63730.055555555555,31206.428571428572,56351.78571428572,53129.470198675495,60540.0,36170.38461538462,35782.692307692305,43816.21621621621,40322.0,29263.333333333332,58919.46428571428,54378.94736842105,31517.09677419355,78156.63636363637,82659.375,37775.37313432836,21155.555555555555,38257.77777777778,27405.11811023622,37310.52631578947,52958.57142857143,50399.242424242424,36955.8024691358,34579.0099009901,36428.260869565216,50023.170731707316,33036.44736842105,56993.333333333336,28080.0,28763.658536585364,85957.72151898734,28785.714285714286,43226.78571428572,37766.166666666664,39661.36363636364,34876.92307692308,32853.914893617024,65421.42857142857,37841.07142857143
32,26266.97247706422,54636.666666666664,63132.22222222222,32298.684210526317,33295.27272727273,33645.206349206346,32475.076923076922,31080.645161290322,27787.456140350878,85299.48453608247,33652.380952380954,38709.14893617021,54575.67567567567,48395.37313432836,79402.54237288136,71289.42307692308,42246.77419354839,26450.59259259259,51982.44680851064,45217.18584070796,36536.156097560975,36005.769230769234,29081.603773584906,32503.030303030304,33476.767676767675,94109.40594059406,113742.1052631579,52939.65517241379,29107.843137254902,99123.33333333333,39873.13432835821,47222.72727272727,34263.2,54426.724137931036,85041.93548387097,107843.07692307692,45397.619047619046,41921.34259259259,58078.333333333336,31607.943925233645,149539.47368421053,58977.41935483871,31180.95238095238,26459.43396226415,36064.07407407407,29018.215962441314,43307.01612903226,36735.5421686747,45462.61,44734.72222222222,50697.22222222222,42958.333333333336,49611.85,32039.231292517008,62952.22222222222,30272.10843373494,85108.17307692308,40778.94736842105,44819.230769230766,48889.7247706422,40750.0,86793.75,25562.369863013697,124915.34653465346,33615.912408759126,45586.64596273292,31916.03448275862,105952.12765957447,28166.70918367347,67798.80952380953,55951.818181818184,99392.7875,78205.22388059701,45019.354838709674,86782.60869565218,34126.11111111111,52438.709677419356,55433.846153846156,60018.055555555555,33028.333333333336,37035.38461538462,39643.75,34722.22222222222,28119.23076923077,61407.251908396946,54856.52173913043,33425.0,71278.81818181818,83257.74647887323,40424.545454545456,23051.470588235294,34862.5,28456.689655172413,39486.92307692308,72801.25,56582.82178217822,36208.892857142855,34955.492424242424,37722.5,51541.379310344826,31346.753246753247,52270.833333333336,27337.5,29801.397849462366,79600.79365079365,27334.761904761905,44813.41463414634,37234.04255319149,41635.71428571428,33246.666666666664,31460.224489795917,72025.0,38956.493506493505
33,27829.888268156425,56288.15789473684,63244.117647058825,35441.666666666664,35347.71428571428,38137.71653543307,32704.690265486726,28723.3064516129,29502.952755905513,84749.19841269842,32289.41176470588,46594.57534246575,62288.23529411765,47952.04918032787,80084.63392857143,66529.6894409938,41883.333333333336,26192.444933920706,53180.22471910113,45255.864197530864,38165.691756272405,37204.08163265306,33323.529411764706,34832.92682926829,30668.756756756757,94417.98780487805,69250.0,59475.0,28130.166666666668,104257.77777777778,37389.16083916084,50183.333333333336,36859.8717948718,56892.4406779661,70943.39622641509,113133.20895522388,47601.27272727273,40499.34920634921,52230.555555555555,31984.415584415583,161131.4814814815,59298.529411764706,35819.354838709674,28566.14457831325,39050.851851851854,27971.335504885992,43241.85393258427,36423.03759398496,48414.1797752809,45449.28571428572,54394.339622641506,42014.583333333336,49916.57777777778,28797.593360995852,63073.64864864865,31648.328358208953,87555.36912751678,37489.583333333336,51120.0,49410.97959183674,41968.88888888889,87111.20689655172,25859.31423611111,130953.6033519553,34762.07865168539,43937.35836177474,34752.88461538462,103208.55263157895,30622.469512195123,68433.33333333333,56482.22222222222,108505.90909090909,76541.2,44354.71698113208,69470.29411764706,35040.816326530614,55066.294117647056,52677.27272727273,59327.35849056604,34209.6,39187.74528301887,43999.01960784314,38140.217391304344,25969.64285714286,65139.38053097345,57019.230769230766,33298.50746268657,92973.17647058824,80106.94444444444,33457.77777777778,23311.805555555555,35642.62295081967,28494.976303317537,37925.0,66496.86666666667,51768.260869565216,36951.8698630137,36015.056818181816,36562.048192771086,53984.24657534246,32522.6,52297.32142857143,26198.14814814815,32282.357723577235,80845.26066350711,29985.95041322314,46519.43262411348,38874.72527472527,42569.444444444445,33525.0,31870.590909090908,79953.88,39614.13043478261
34,27906.884057971016,59509.52380952381,68886.7924528302,34923.07692307692,35558.846153846156,35356.558139534885,32177.906976744187,28129.724770642202,30582.744444444445,91163.84615384616,31365.647058823528,45111.458333333336,62091.25,51807.692307692305,86085.0,67796.85393258427,42765.15151515151,26940.17142857143,52499.22480620155,46359.93043478261,37982.1375,41977.41935483871,31304.62962962963,35120.17543859649,30761.401515151516,95430.6338028169,74316.07142857143,58367.6,28742.045454545456,96773.3870967742,38419.04761904762,43743.333333333336,35732.878787878784,50701.40845070423,71829.6875,105393.76068376069,47986.805555555555,43508.8,59305.9375,32395.90163934426,169193.75,59742.857142857145,36041.42857142857,27741.011235955055,38297.846153846156,26362.597402597403,42592.96296296296,37726.69565217391,49887.25555555556,44592.06349206349,56184.88372093023,44456.41025641026,51774.01408450704,28434.810126582277,62511.11111111111,31950.630630630632,87338.93805309734,35315.38461538462,49377.27272727273,53045.78947368421,47487.878787878784,83083.63636363637,25810.99315068493,141729.45098039217,33597.58620689655,45759.39655172414,33917.1,110359.25925925926,29614.518828451884,70490.28571428571,57615.0,107138.36538461539,74728.35294117648,44700.0,77748.5294117647,35825.34246575343,54605.49514563107,54901.40845070423,65213.09523809524,31199.130434782608,39992.531746031746,47248.86363636364,45113.78571428572,30284.090909090908,63942.78350515464,57242.857142857145,34312.23529411765,108189.45454545454,81662.3880597015,40026.74418604651,24208.955223880595,37481.74603174603,30007.875,42158.97435897436,68579.0,59763.69863013698,37991.1686746988,37451.031746031746,35794.03846153846,54972.72727272727,32345.871559633026,61336.666666666664,29907.69230769231,31101.5,83709.24812030075,28737.444444444445,44848.48484848485,39167.066666666666,43543.333333333336,33462.5,33919.1746031746,70566.66666666667,40127.536231884056
35,27787.155963302754,56070.0,65438.88888888889,33471.52777777778,34380.379746835446,35743.333333333336,32190.322580645163,27663.60824742268,30408.470588235294,93913.08411214953,32708.96551724138,45098.30508474576,56550.9756097561,52374.096385542165,76150.63492063493,70593.72159090909,42767.94871794872,28195.714285714286,52466.346153846156,46269.45161290323,37593.82666666667,38429.166666666664,29680.0,34738.03703703704,31851.11842105263,97523.37662337662,89950.0,55610.606060606064,26755.95238095238,115357.5,38624.52830188679,47631.25,38423.0,49359.661016949154,71447.05882352941,102418.13793103448,50206.981132075474,45216.32394366197,61740.243902439026,32946.28099173554,160737.83783783784,58748.0,36594.375,29451.52671755725,39114.43298969072,29617.969543147206,45602.54716981132,38325.3164556962,50220.693333333336,46320.90909090909,49775.67567567567,43741.42857142857,52472.42168674699,29040.72,64673.333333333336,32652.96875,97597.84946236559,36750.0,50273.333333333336,50474.556962025315,49377.77777777778,85236.58536585367,25560.954773869347,146561.97916666666,36528.04878048781,45031.683168316835,35060.38961038961,119755.34090909091,29701.86440677966,74828.78787878787,56755.0,107429.50617283951,81590.42857142857,48110.9375,68433.92857142857,35259.09090909091,60591.611940298506,55514.83739837398,66350.0,32515.5,41026.747747747744,44587.5,46326.333333333336,25773.333333333332,61986.054421768706,56209.09090909091,33986.206896551725,118250.85714285714,80600.5376344086,39342.10526315789,22727.0,37816.666666666664,29454.72440944882,38015.0,69532.29166666667,58668.93939393939,37274.625,37062.738853503186,34194.04761904762,59971.95121951219,30709.139784946237,55164.705882352944,30288.636363636364,29086.117647058825,83664.09448818897,30355.855855855854,41826.470588235294,38722.535211267605,45643.181818181816,40742.857142857145,32202.58620689655,69180.0,39108.163265306124
36,29016.129032258064,54602.380952380954,67617.94871794872,38786.36363636364,33991.12903225807,34107.339622641506,32760.44776119403,27368.84297520661,30027.391304347828,86700.60240963855,32759.25925925926,45273.958333333336,56193.90243902439,50323.88888888889,78381.61764705883,77978.4,42769.354838709674,27510.284090909092,56023.913043478264,48514.351851851854,39362.567901234564,39522.5,33621.666666666664,34668.0,32661.748251748253,96283.21167883211,96125.0,59104.6875,29437.272727272728,122096.0,39690.44117647059,49228.125,35750.0,62167.74193548387,68773.5294117647,104400.0,48296.22641509434,43098.030303030304,60563.10344827586,32536.134453781513,146938.88888888888,60264.13043478261,34373.333333333336,28455.389221556885,39243.406593406595,29515.402298850575,45676.0,39158.878504672895,52783.65,49080.208333333336,54703.846153846156,42851.666666666664,51882.06493506493,28030.528985507248,70793.13725490196,31026.764705882353,90072.30769230769,39170.58823529412,57403.48837209302,51737.71929824561,47765.15151515151,86653.94736842105,25282.091346153848,139475.7281553398,35855.357142857145,46332.426778242676,33859.756097560974,114512.19512195123,30810.05988023952,75779.31034482758,59336.666666666664,109651.43809523809,84112.33766233767,44255.555555555555,67204.34782608696,35103.38983050847,53909.08064516129,55842.52,59376.78571428572,32287.727272727272,35819.70414201183,50353.653846153844,44818.75,25647.058823529413,65223.20574162679,56418.181818181816,34805.95238095238,87776.33333333333,84618.0,43742.439024390245,24130.555555555555,36485.71428571428,28915.957446808512,40828.333333333336,66293.75,57463.01369863014,39471.16494845361,36351.83823529412,36939.26829268293,55347.77777777778,32726.262626262625,61216.0,29817.5,33532.52688172043,83098.67883211678,28008.10606060606,48511.03896103896,39216.666666666664,44725.0,36623.07692307692,33614.57777777778,64028.57142857143,39985.13513513513
37,27712.71676300578,55387.5,64565.47619047619,35884.0,37646.153846153844,37023.91549295775,31743.614457831325,28180.416666666668,32402.016806722688,87277.22772277228,33074.242424242424,43542.05128205128,61709.574468085106,52632.989690721646,84924.43243243243,76823.125,43875.757575757576,27767.738693467338,55357.2,49773.78947368421,40405.811320754714,38045.94594594595,29018.91891891892,36829.06976744186,33092.10526315789,99360.79136690647,195125.0,58041.89189189189,27857.843137254902,126743.02040816327,41422.0,51457.89473684211,37606.45161290323,57157.40740740741,79242.22222222222,113033.52272727272,51093.541666666664,43463.83516483517,61658.882352941175,33934.107142857145,159475.0,65700.0,37962.06896551724,30267.590909090908,39183.21428571428,27227.735849056604,46742.88079470199,40609.230769230766,52506.48780487805,47336.04651162791,55368.91891891892,43563.04347826087,49250.0,26291.45569620253,65231.818181818184,31309.684684684686,89503.1746031746,36963.63636363636,50381.818181818184,54848.77551020408,45950.0,88996.9696969697,26091.92037470726,147391.2162162162,36009.469696969696,46209.31654676259,36932.07792207792,114282.85714285714,30448.317757009347,77827.5,56193.57142857143,124676.875,76512.06896551725,47206.05263157895,91792.0,36359.55882352941,58920.11494252874,53697.74193548387,61384.04255319149,36900.0,36609.469696969696,48993.85964912281,42650.0,24954.166666666668,64197.20670391061,55986.53846153846,35391.17647058824,75688.6,89661.44578313253,42856.382978723406,25302.439024390245,39526.086956521736,29046.575342465752,36334.0,88756.09756097561,65698.21428571429,39552.854166666664,38030.59701492537,38668.181818181816,55675.0,32353.947368421053,56175.862068965514,32739.583333333332,31468.24742268041,76710.528,29167.543859649122,45675.8064516129,39530.46875,47680.434782608696,31200.0,31768.0,68126.31578947368,41515.59701492537
38,30490.80459770115,61250.0,67364.63414634146,35485.294117647056,36613.63636363636,34148.30136986302,31943.75,27930.76923076923,34748.604651162794,90202.30769230769,34120.71153846154,46581.52173913043,58724.583333333336,51157.857142857145,90570.0701754386,78495.25316455697,45598.4,25786.463414634145,53430.45977011494,52397.49253731343,38220.06756756757,39597.142857142855,34450.967741935485,36752.32558139535,34933.712230215824,102023.18181818182,107992.85714285714,58837.5,29935.849056603773,108803.92156862745,39435.91549295775,49246.666666666664,36344.28571428572,51725.0,74046.25,109905.6603773585,50550.0,44588.234042553195,62492.307692307695,35123.59550561798,168340.9090909091,60938.63636363636,38230.0,30440.714285714286,38542.73809523809,30210.135135135137,47530.39215686275,39717.07317073171,52761.8679245283,46766.666666666664,56434.28571428572,53121.42857142857,50431.25,27588.094488188977,61850.0,30133.510638297874,100406.14035087719,40050.0,54308.0,53140.361445783135,48434.61538461538,95746.0,26429.861575179,138345.1851851852,38279.13043478261,43838.48039215686,34282.92307692308,131902.6052631579,29941.34831460674,80617.85714285714,53088.57142857143,115604.44444444444,77601.28205128205,48599.09090909091,81185.35714285714,35539.395833333336,55017.13888888889,53858.40776699029,59844.230769230766,40023.07692307692,30943.75,44814.583333333336,43168.42105263158,27813.88888888889,68466.07142857143,65772.1052631579,35371.42857142857,94922.11111111111,79227.5,41711.53846153846,23378.75,37348.3870967742,27680.23076923077,34976.78571428572,69152.7027027027,54712.5,39249.489795918365,38686.6129032258,39805.769230769234,56823.07692307692,34795.943396226416,52504.28571428572,29777.777777777777,33285.813953488374,82356.51886792453,29554.285714285714,52327.96610169492,39274.07407407407,46131.25,31740.625,34111.11111111111,68422.72727272728,42126.6129032258
39,29688.886075949365,60212.5,71288.57142857143,39022.916666666664,36865.78947368421,36549.333333333336,33405.645161290326,28992.3,34011.94690265487,97511.29032258065,34183.92156862745,46376.74418604651,56582.59259259259,53741.228070175435,88040.35087719298,75035.14851485149,18880.81072555205,29348.552631578947,55352.4625,51981.94565217391,40834.444444444445,38845.65217391304,32770.51282051282,35728.0,34397.751937984496,97273.50746268657,118376.19047619047,67695.65217391304,30082.352941176472,107414.58333333333,42514.28571428572,50809.09090909091,38395.65217391304,67308.47457627118,78358.1081081081,107708.08823529411,48133.333333333336,47050.0,58495.0,35323.40425531915,148381.4814814815,62672.72727272727,38818.42105263158,31193.20987654321,41462.903225806454,27337.74193548387,48160.81081081081,39030.388349514564,53798.53125,48741.42857142857,56258.333333333336,51641.30434782609,52740.350877192985,27925.0,66890.0,34660.10452961672,94895.83333333333,42312.5,50414.51612903226,55391.12903225807,51003.846153846156,92156.09756097561,27476.93287037037,142583.33333333334,37598.425196850396,46198.0658436214,35931.5,122572.85714285714,29704.22857142857,75571.14285714286,56508.181818181816,121944.23076923077,76108.45762711864,46260.485714285714,80572.85714285714,34334.52380952381,61709.35064935065,54984.44047619047,63960.34482758621,40373.333333333336,45506.14906832298,43805.0,43157.89473684211,24871.428571428572,69271.6049382716,60170.833333333336,39909.25925925926,103743.15384615384,82600.0,41073.7037037037,25055.0,37225.0,29409.615384615383,44020.0,56452.083333333336,60046.02272727273,40937.80487804878,36782.57142857143,40375.510204081635,62322.22222222222,32770.967741935485,52700.0,28490.384615384617,32524.41176470588,84995.72222222222,31374.17525773196,48236.41975308642,43627.65957446808,45025.0,33440.0,31800.791666666668,75975.0,43998.181818181816
40,30548.602150537634,59516.666666666664,67590.47619047618,36403.125,36626.52173913043,37388.51351351351,29331.884057971016,28318.18181818182,31216.60714285714,85325.0,33942.22222222222,43175.0,66508.06451612903,56422.784810126584,97921.9298245614,85137.87234042553,31251.38775510204,28921.51724137931,56432.33766233766,52493.85585585586,40234.472049689444,42526.92307692308,40155.555555555555,37231.805555555555,32340.47142857143,107369.72222222222,152900.0,60280.0,29668.333333333332,143409.3220338983,43404.545454545456,56155.0,38968.75,67313.39285714286,76146.37681159421,110544.0,49072.41071428572,47204.24657534246,56593.2,34944.73684210526,179847.22222222222,68470.37037037036,37177.77777777778,33773.07692307692,43124.05063291139,27958.909952606635,47647.706422018346,39763.89772727273,51543.041666666664,48990.6976744186,56910.256410256414,47270.27027027027,53633.148148148146,28029.032258064515,67398.86363636363,33434.73895582329,95104.1237113402,39095.454545454544,57819.69696969697,55570.149253731346,45210.71428571428,91105.1282051282,26903.113839285714,130510.39603960396,38958.5,49481.438848920865,35988.793103448275,108572.0,32342.159624413147,75671.11111111111,57813.846153846156,111145.63888888889,79645.3125,48350.0,72618.33333333333,31389.23076923077,61544.444444444445,57152.727891156464,59081.818181818184,34842.94117647059,41363.328571428574,45853.75,43292.0,27183.2,70712.5,57122.22222222222,22907.340425531915,127800.59574468085,85454.8,42545.098039215685,22624.137931034482,37952.439024390245,29523.741007194243,39401.92307692308,55452.67857142857,63340.32258064516,40276.041666666664,38940.25157232704,41853.40909090909,62397.77777777778,36034.17391304348,57812.06896551724,26573.529411764706,34551.41509433962,91844.578313253,34971.63636363636,47998.73417721519,40682.0,48178.57142857143,35358.333333333336,32834.04,71623.07692307692,44418.51851851852
41,31003.828125,59365.0,66521.73913043478,36877.27272727273,37331.25,36668.730158730155,31800.819672131147,29747.727272727272,34466.8253968254,99614.04040404041,34957.22222222222,47276.82978723404,62751.6129032258,53488.88888888889,104876.31578947368,77893.77272727272,39046.52173913043,27332.1511627907,55576.229508196724,51734.72727272727,40565.85365853659,38742.58064516129,36624.242424242424,34452.32558139535,34388.7323943662,102476.14678899082,106466.66666666667,65342.857142857145,29540.277777777777,143178.81355932204,42173.21428571428,50310.0,36162.5,52451.74418604651,86632.66666666667,116077.56410256411,49915.0,48176.0,65747.44444444444,33355.333333333336,167521.05263157896,59912.27777777778,37215.38461538462,32938.380281690144,44075.47169811321,30074.21985815603,49925.71428571428,38093.4,52288.983050847455,47421.153846153844,59136.0,46622.22222222222,55668.828571428574,28783.734939759037,75475.0,35317.620689655174,92094.76744186046,50080.0,59090.90909090909,55057.75862068965,49052.17391304348,93293.33333333333,27836.94881889764,157327.84810126582,37605.68965517241,51736.0,37039.0,129297.56097560975,31717.40458015267,89491.66666666667,64806.25,113006.72413793103,88904.62745098039,52084.21052631579,94658.82352941176,30034.821428571428,60247.36842105263,57681.35135135135,63206.57894736842,38746.153846153844,40417.37,47194.8275862069,37694.545454545456,28137.5,72316.21052631579,61587.5,28118.0,119817.22222222222,89722.28260869565,40816.21621621621,33340.0,40408.333333333336,30822.72619047619,42040.0,83677.77777777778,58272.65625,41960.204081632655,37280.606060606064,47911.11111111111,59580.0,34789.0625,58807.692307692305,28566.666666666668,34212.53164556962,92592.13483146067,32105.0,46043.63636363636,42986.36363636364,47545.833333333336,39050.0,34655.63636363636,72018.18181818182,46410.52631578947
42,31991.666666666668,56347.5,69215.38461538461,39484.583333333336,37279.0625,36635.13513513513,35005.555555555555,30340.0,35614.634146341465,95190.0,36378.260869565216,43200.78571428572,61253.846153846156,54501.13636363636,100913.96,80598.78048780488,46403.555555555555,26834.756097560974,55314.15094339623,50529.807692307695,39885.529411764706,54770.52631578947,51440.54054054054,37447.619047619046,30712.962962962964,104865.83333333333,107060.0,60971.42857142857,29298.076923076922,107556.66666666667,42290.47619047619,49500.0,35671.875,45607.692307692305,94467.64705882352,123478.94736842105,49538.09523809524,47364.46875,65706.15384615384,32289.38775510204,155627.77777777778,63993.75,38880.434782608696,34166.0,41915.78947368421,30555.531914893618,48560.86956521739,43883.944444444445,55882.19298245614,49343.75,64527.27272727273,47125.75,53412.0,29751.5873015873,70869.56521739131,36035.0,96367.23809523809,39816.666666666664,48084.375,51330.30303030303,50043.75,93775.0,27830.058139534885,163523.4693877551,40814.13043478261,52283.333333333336,36083.90243902439,98813.63636363637,29425.58823529412,73266.66666666667,57876.0,124839.28571428571,74411.90476190476,50142.857142857145,84508.82352941176,32258.0,64104.142857142855,56211.549019607846,64113.333333333336,32077.777777777777,36630.69387755102,47503.125,37200.0,32233.333333333332,67852.40963855422,68344.44444444444,28327.941176470587,111661.625,97525.86206896552,44296.875,26862.5,43007.40740740741,33539.85507246377,42040.0,51400.0,54050.0,40930.61224489796,40029.545454545456,41871.57894736842,59710.52631578947,36269.642857142855,69593.33333333333,29050.0,36291.458333333336,90386.95652173914,30734.21568627451,42772.5,39061.76470588235,51840.0,32706.25,33068.181818181816,79437.5,43914.705882352944
43,28312.037037037036,61650.0,66415.90909090909,40847.619047619046,33840.54054054054,37246.51063829787,31776.315789473683,33122.09302325582,33384.52380952381,84248.74603174604,32507.5,47352.68571428571,65734.84848484848,55100.0,111671.33333333333,72538.33333333333,38171.42857142857,29709.012345679013,52963.26530612245,46129.5,38926.63043478261,59730.357142857145,31237.333333333332,37118.055555555555,33044.14141414141,105536.07843137255,138560.0,54806.25,27752.702702702703,129729.03225806452,42708.27777777778,53083.333333333336,38970.68965517241,44294.117647058825,64758.82352941176,123484.84848484848,55050.0,44010.86956521739,63797.73684210526,34466.82692307692,158441.66666666666,64978.46153846154,36466.666666666664,29175.0,42248.83720930233,29151.009174311926,50137.5,39328.217391304344,51778.242424242424,46457.142857142855,52397.916666666664,59833.333333333336,52986.95652173913,29086.428571428572,66838.63636363637,34679.745762711864,93491.37931034483,44918.181818181816,47025.0,56493.75,46896.42857142857,105886.66666666667,27725.787356321838,160940.0,37557.37704918033,46952.293577981654,35781.40350877193,127608.0,32766.81818181818,73346.75,60862.5,119059.45945945945,69140.47619047618,46423.07692307692,58215.625,31775.0,57956.41025641026,53085.30434782609,63400.0,28815.882352941175,34918.166666666664,48764.28571428572,43850.0,28114.285714285714,62004.109589041094,55993.333333333336,28080.95238095238,98703.75,85408.33333333333,49754.34782608696,31330.0,38603.75,28310.552631578947,38000.0,48007.692307692305,54360.416666666664,42400.0,36461.243902439026,46942.857142857145,63668.42105263158,35933.653846153844,51376.470588235294,32316.666666666668,31919.811320754718,85713.11475409837,30835.0,46187.5,37946.666666666664,48150.0,42975.0,30708.333333333332,69262.5,40956.818181818184
44,29556.451612903227,65593.75,66131.56,35085.416666666664,37143.055555555555,35811.25,33746.25,31476.73469387755,32632.30769230769,84775.40476190476,33575.0,42837.205882352944,65299.42857142857,54387.5,101330.76923076923,79217.12328767123,42981.25,28202.727272727272,59114.880733944956,47657.25806451613,38425.8,56181.25,28860.975609756097,34327.41935483871,33779.08,95792.70833333333,189090.0,58885.294117647056,29307.40740740741,113255.55555555556,41636.53846153846,51987.5,34298.055555555555,48377.77777777778,93084.61538461539,119630.0,53080.0,46548.57692307692,74583.42105263157,33441.379310344826,203171.875,62740.0,36020.0,30323.529411764706,45748.936170212764,27756.037735849055,46837.90697674418,35190.74074074074,54078.97368421053,51531.818181818184,49759.166666666664,45541.30434782609,54810.294117647056,27425.714285714286,76926.92307692308,32535.862068965518,92277.17391304347,49437.5,56581.818181818184,51125.0,58220.0,93742.85714285714,28490.16129032258,138071.875,36144.53125,45611.38613861386,34961.53846153846,139015.0,29930.583333333332,83255.55555555556,54223.75,107442.1875,64796.42857142857,46426.92307692308,122210.0,34122.58064516129,52058.333333333336,58166.942307692305,56915.625,32671.666666666668,35205.555555555555,52625.67567567567,41307.692307692305,26842.85714285714,62456.27272727273,63367.64705882353,25282.25806451613,85195.4,86169.69696969698,41302.27272727273,32946.42857142857,38461.36363636364,31192.21,41772.22222222222,73014.70588235294,54156.25,39515.0,37454.255319148935,45352.63157894737,55772.22222222222,33075.37313432836,52756.666666666664,31870.833333333332,36145.37037037037,84206.66666666667,30880.56603773585,46415.38461538462,39279.06976744186,51080.0,34850.0,29678.125,66270.0,44075.416666666664
