,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205
신내동,0.6446624345251597,0.6344974242911027,0.6339095815296689,0.6172722337188833,0.630534174993927,0.650487300240504,0.6551577981426346,0.6443096352549263,0.6388829035818001,0.6608162181247563,0.6632822159275452,0.6875772929448655,0.7077649745617666,0.7179943312692315,0.6149429109128838,0.5903768314399269,0.6106912632612981,0.6566725536765791,0.6646995398692604,0.5999181548215665,0.5926883728699223,0.6082232703897918,0.7129943851943658,0.7188911178909573,0.7082900831322299,0.7019267942045269,0.7056988123207673,0.7075594549593753,0.71047687696886,0.7268144780172645,0.7351264939549533,0.7504706208146418,0.7493150089443751,0.7737595699769643,0.7624007647148741,0.7707347176389527,0.7743621861357504,0.8058332905566671,0.8037985000492749,0.7903008273387793,0.7961118617424529,0.822004573774373,0.706365502851731,0.6012472555751555,0.5892883652597526,0.6077263379489019,0.7734276562523098,0.7969198895487458,0.6833140876796079,0.6677447417151813,0.6701326824565433,0.7872298917764553,0.808590799122713,0.8173468207770836,0.8331302260215574,0.81327257031288,0.8130559759507916,0.816863522103998,0.8275953727775819,0.8296457937747717,0.8183194950167126,0.8094784678658589,0.7971006757220508,0.7816379369494157,0.7718984739127912,0.7556151010211416,0.643329511046823,0.5715826993621134,0.5642930526477786,0.5948685996511552,0.7388500546372064,0.7539410755629621,0.6404914212564315,0.6131585011559851,0.5983382227654348,0.6605060958943957,0.6608507659361081,0.699715852644466,0.7173643972746853,0.7051919756211272,0.6717396397720716,0.6675465122131732,0.6574545554270084,0.6504062673898768,0.6490092949104433,0.6341943821055379,0.6333484553455242,0.6178941412023948,0.61700362616413,0.6027821613459136,0.5349413140117699,0.4818231232663454,0.47109676022206814,0.4814501024080842,0.5429977390174489,0.5640711671359837,0.5017904933347236,0.48323484765489966,0.4591351993963595,0.5440469597942157,0.5548858068292866,0.5451332924252249,0.5514692204859822,0.5582281406821896,0.5508060156467245,0.5397849249197733,0.511565254721897,0.5253228786728213,0.5282802905279342,0.5204790297845568,0.5039635253647555,0.4888427268914667,0.4673426044392159,0.4487259877350238,0.3956025235514691,0.3855829425332367,0.37000168385561893,0.401358060630654,0.6226015440377513,0.6226015440377513
문래동3가,0.5866683475577605,0.5598726604594343,0.5491515461655695,0.5615532957040021,0.5748082288915987,0.6269675564666014,0.6204907375177192,0.6135696495297225,0.6101220200419085,0.6083320986455801,0.6275803951177575,0.637850343703008,0.6780830093775791,0.6920640195762419,0.7048581443016145,0.6832994197457789,0.6898540717857846,0.6815747204372338,0.6781729505699599,0.6753005711875165,0.674939799131441,0.705273423117092,0.7055359170619978,0.7047975231966325,0.6647975927002708,0.6796203082984151,0.686876212159912,0.7363414452320141,0.7193891504132867,0.7119500583760332,0.7024141233200157,0.7063183749884414,0.7406664327537064,0.783993761466772,0.7496547122867572,0.7290248717068011,0.7026915282155919,0.7636481146487019,0.7651883355331217,0.7717637148200779,0.7973535209844552,0.8173784263756048,0.8437976951662081,0.8143319234230556,0.7996488867867321,0.783349681101077,0.7998061868341699,0.8434379999169169,0.8343719754816993,0.8188399915091535,0.7944420796797454,0.7770374628641399,0.7566489851848913,0.7560594034167987,0.7936865245451336,0.7758331511007509,0.7820053451923135,0.7667289535913407,0.7380776617275037,0.7260661130695973,0.6944111887852307,0.723958253365412,0.6933575112866679,0.7234998374483594,0.7231646602622729,0.7672637782689005,0.7521086755866387,0.7225733744982031,0.6962389102642595,0.6837741019179083,0.6612435225341219,0.6624281860774337,0.6754879209498491,0.6298458433498965,0.6168043834378282,0.5930482018936274,0.626603480960662,0.6290207849764371,0.6298441567172514,0.5911889950175212,0.5824366435004307,0.5750293901811542,0.5562544932842832,0.597668058568395,0.5854389411699666,0.5429669102532444,0.5273200787730006,0.5364641858764666,0.5668685787848982,0.5604829003405062,0.5446629833168865,0.5274371842770929,0.5307488817794994,0.5324181330712828,0.5074789561857002,0.5307976528123295,0.527135620101952,0.5108607413084976,0.48821741712308137,0.5059745283506385,0.5093594321204481,0.5129670469311158,0.5009480975043415,0.4624801256808371,0.41843573536815104,0.45267862875159837,0.5425179101170519,0.529614639712099,0.5080129466378659,0.4707076677860453,0.4305203469474177,0.3712070742024355,0.5045228699474723,0.5161802926780981,0.5134745919146468,0.5472608060566371,0.5623338356181199,0.5709147350788117,0.8967034049956932,0.8878018026195447
옥수동,0.5850580938691751,0.546684869461967,0.5576121590448807,0.5590409897026416,0.6038233635773609,0.6385382551168131,0.6225367364802558,0.6111855077176057,0.5942125685689478,0.6023153382445681,0.6067266858992028,0.6094033911420071,0.620241200766408,0.592808531393699,0.5747015827000878,0.5938258508129267,0.620099624024913,0.6533739068440302,0.6659910103213428,0.6886231192406639,0.6967850235829252,0.6919016017386694,0.6717026119320465,0.6534798227661193,0.6352086198496062,0.6287364378913087,0.6615420569905234,0.7036005296867588,0.7223421609249919,0.7490408699217606,0.7278914721140517,0.6972736776294481,0.6633426252305594,0.6223922072004846,0.6454230301561028,0.6548470942944962,0.6850517153606895,0.666069943396937,0.6509431528103312,0.6328974680266136,0.6320573272017517,0.6652112930119884,0.6914777260844182,0.7186277561567661,0.7252203754478124,0.7526398301472766,0.7614228609516436,0.7161727206698246,0.6916351447049147,0.6796468631743553,0.7461431057074877,0.7794639310660925,0.807141328714643,0.8121628906247966,0.7928957784358192,0.767157536793889,0.7422347011930472,0.6967174566532613,0.6672538925701686,0.6584005127081485,0.6441136173982996,0.6118904020203523,0.5745838986688533,0.5453987853843215,0.5591318751212723,0.5611456922774631,0.5792755217547078,0.5842299402308203,0.584395630523174,0.5854257615177033,0.580128033313179,0.5758349099973025,0.5500614518882345,0.5415665891271985,0.5453029107335576,0.5663615233235432,0.6363011008253484,0.705435015344991,0.635087093758394,0.6027480064187041,0.5218747704516249,0.5034357348396753,0.4923913068127775,0.4835731532454585,0.48784638247848183,0.49878621917362115,0.5025473460440778,0.47911419800488225,0.47564118161255,0.4619651844329316,0.5139563826504729,0.5266493233669642,0.480873779693585,0.4358688931539457,0.45326634346118033,0.4719859801694886,0.4736792526562281,0.4510187804889394,0.447730311386882,0.47111252724300595,0.47506032836599,0.4877798610342813,0.4698366061246307,0.4719007979159046,0.4487321503447514,0.4143545039092997,0.4245613104955585,0.43401468963775974,0.44349170012770317,0.4359754726226218,0.4339894562453032,0.46118070409699147,0.4703141956610449,0.46746661104113574,0.42865291116493415,0.43438504204112804,0.436232766982573,0.41789459962760656,0.5549165432573061,0.5549165432573061
휘경동,0.6188099812851352,0.6561350810473962,0.6439618119199217,0.672263989671215,0.648175893826112,0.6569937337608817,0.6443546251013496,0.6495662742281493,0.6413204123693437,0.6168203152014858,0.6366797763527549,0.6411160784932051,0.6919617713076431,0.6970747435285672,0.7315221588939709,0.7650637356394442,0.7573297707773928,0.7613925993640084,0.7437250498995541,0.7501795186695969,0.722582563841711,0.7221904195887504,0.7145262061420581,0.7350393002498328,0.7274152144453696,0.7280384562027744,0.7298054803455737,0.694963900130188,0.6948490909364159,0.7112545372614889,0.752295739830978,0.7367668051234123,0.7191668134042863,0.7137506699535316,0.7294401790902729,0.7596118845110494,0.7403847742192186,0.7388912916497307,0.7312230723420033,0.7721424899981495,0.7501588407842233,0.7780103076008428,0.8128724344084527,0.8009324984138352,0.7606321792579347,0.7474383915497324,0.7677343833277365,0.7823585887006598,0.7813963797714055,0.785849270713167,0.7945117354936718,0.7989547058992302,0.8326991874300574,0.7892799598188346,0.7398971190438368,0.7286964795846265,0.7712905915905048,0.8042658168699883,0.7964459310905094,0.7922336457612263,0.7887600138638243,0.8078464383602573,0.8188468930509557,0.815712215775531,0.8206452832761403,0.7766562331213196,0.7955334873692691,0.7912774674245607,0.7842737148473593,0.7555872326251466,0.7067006471552857,0.7088590794334523,0.7127460669692419,0.7095200733493221,0.664816324075375,0.6396842640578296,0.6227055622197646,0.6736000533924512,0.6608421357333244,0.6625932974778407,0.6758227443697975,0.7346569007324191,0.7731550756128517,0.7223385660414241,0.7015955636168815,0.6602796659924135,0.6152555540570029,0.6240971379958704,0.6079351752509896,0.6519176327005684,0.6476373532694821,0.6583756262011086,0.6332064784751257,0.6097769006248066,0.5956092976881082,0.6033198146093495,0.6058576880724366,0.5895276148165249,0.5667042763319216,0.5543384308089981,0.5543794553062723,0.5603360774627958,0.5606570870886958,0.5767835778797308,0.6050477412782976,0.6042218126895711,0.5704056786026568,0.5465085197655782,0.5260782917325656,0.5130346664617377,0.5001335095909775,0.511536708014172,0.5252710270160038,0.5363935819918813,0.5461351605358177,0.5300761057436663,0.495570342799564,0.4863948012133149,0.661519734592522,0.661519734592522
답십리동,0.6865068824679244,0.7125383968694547,0.7122646373251382,0.6968099628677255,0.66536864009095,0.6827561075566726,0.6808130925274214,0.6799535506931262,0.6511291062366789,0.6470237677283963,0.6383942001350259,0.6545299044933606,0.664959398047299,0.694548762511613,0.6836485992677772,0.6826778633665472,0.6942515314053161,0.7174955107260561,0.7215605236018356,0.7113825461613044,0.7361189607451615,0.7492928062217129,0.7855332877631237,0.7917493462844536,0.8189499366076549,0.8231454820347411,0.8259247199455445,0.8206254332035013,0.7975283725792147,0.7846763666080395,0.7657337793412273,0.7686132296115544,0.7421836357113367,0.7475218442565064,0.725293861550751,0.7378537647289803,0.7234964302327378,0.7472323507778542,0.7946724894664065,0.8259004476277859,0.8392316634978977,0.8591501136433575,0.886115044702251,0.8357382901853335,0.8029261849452353,0.774575377898376,0.8070407925036738,0.8533684895774463,0.8924178620075942,0.8736772447996666,0.8526945201771045,0.8122620658981327,0.7848684251675206,0.7601923832799655,0.740354563765353,0.7476601891463472,0.7457902478795156,0.7543913857929739,0.7672808902103014,0.7554412167214561,0.7739209418652339,0.7732885827261151,0.7402709069508665,0.7166023005708684,0.734604379727777,0.7547346403219086,0.7949582364660202,0.8103620492120878,0.8423782141049538,0.8185049579361148,0.7322961240391059,0.7426328881613603,0.6741414736398348,0.6581977127720272,0.6340000535009032,0.6380336653094137,0.620015824196676,0.6342509282429727,0.6517144775829967,0.6901103203225679,0.6828118848218185,0.6615008269435384,0.6167412758861195,0.5657128889770187,0.5692108044059664,0.5726576025247792,0.5827586097466715,0.5809521049297423,0.5919890206117266,0.6057339901648071,0.6379832792163156,0.6391492950768852,0.6550568297062379,0.6492363171248737,0.6294093014986212,0.6136470788612617,0.5767400345401416,0.5351170603701952,0.49957036516909004,0.49549110654495887,0.49636142846929815,0.5089431194828428,0.5230069248929236,0.5412510115566798,0.543728074114514,0.5609593289630238,0.5424615526474759,0.5537942757407707,0.5363229654887701,0.5251541923175481,0.48963643946908736,0.47032141811277084,0.48590034261274934,0.5531316139092961,0.5835588510605123,0.5622883496724009,0.5380675794563917,0.5492361937717118,0.6515369275268498,0.6515369275268498
신길동,0.621318352357428,0.6108893371937297,0.6120261912143511,0.5973470305874093,0.5992456602718953,0.6164443725457236,0.6205559156776977,0.593062401589118,0.587172670022776,0.5972127358660397,0.625056792147033,0.63597486689972,0.6518128702465398,0.6585702879465689,0.6550934744359479,0.658520244892526,0.657156979636684,0.6697234349158651,0.6724344541384593,0.6756539784584829,0.6802368515054098,0.6750302855659602,0.6698231048058457,0.667220219255277,0.6753906085022701,0.676271689340889,0.6858165550587095,0.6972125783789959,0.7001869179199028,0.6894159555463757,0.6923186304488784,0.6982218708157283,0.6970466636440269,0.6975588808236852,0.6879242190234564,0.7070557469994826,0.7328923608628212,0.7658649583795618,0.7761983895538336,0.7776082183645174,0.7798657709477379,0.8236075252501348,0.8445709514893702,0.8152822297171595,0.7630922623273363,0.7270700468466117,0.6986512964518425,0.6983775714872521,0.6984735937298117,0.6937006351830507,0.7022657009198344,0.7158068280731038,0.7426742720424128,0.7712940283233952,0.8411942178668849,0.8678121523307064,0.8551819953644538,0.8128336500267334,0.7776278319812546,0.7381740444248884,0.7054294330726616,0.6836990276398034,0.6639888446772252,0.6344386683401061,0.6368734582623666,0.6357079655473064,0.6549726328371682,0.6399984550153001,0.6438637044075217,0.6184259160965037,0.5707126243030959,0.5357204632946408,0.5139078378551711,0.5006525051095606,0.5016521686595858,0.5025824638007257,0.5583655943557663,0.5782863817382143,0.5864730863798965,0.559190345283091,0.5128673915645224,0.5103912044427718,0.5290793873096811,0.5030533170144112,0.4846217162556316,0.45169528268589637,0.49484230494341636,0.5395138616691088,0.5583232538517887,0.5804851564563988,0.5635600800233317,0.5567009382673803,0.5231005094834992,0.5347919194554013,0.490006393749795,0.48566697742737863,0.4893508696806868,0.5117217269929524,0.5367716458046505,0.5468566973694252,0.5430481075671212,0.5260001708809818,0.4879787551264852,0.4645952405908966,0.42394761297267797,0.4430676073314478,0.45557838875869133,0.47394892458813614,0.44990544171197894,0.42290323085077736,0.4104994678046263,0.44682673239535625,0.46712869340856045,0.43807799627928756,0.4131325955770203,0.4414541066947043,0.4306884606441623,0.4187834155159138,0.5708026570483621,0.5708026570483621
고척동,0.5621431214156267,0.5783219209045468,0.5864765086661347,0.578347474867366,0.5696954480116491,0.5697855370999813,0.6070507024855433,0.6115986660639057,0.618627969193577,0.6167351994922992,0.623549370444561,0.648441521750279,0.6236506673092496,0.6028373435215955,0.6006679108185103,0.6184612456393449,0.6660120355879361,0.7000851395741802,0.6942927389754577,0.679537654382418,0.6768610307403083,0.6723291414368473,0.6833989287959084,0.6586555735936667,0.6813296323196104,0.6601293108484267,0.6704266948214941,0.6825530184203938,0.6993722562098071,0.7138427947997444,0.6850492548784549,0.7092242142641246,0.7090073690773778,0.7277298426782626,0.7505351601852945,0.7613469054580259,0.7339807781881873,0.7336562465080556,0.7607032614560162,0.7839630527318692,0.7860718974547736,0.7780190819119827,0.8071926751624446,0.8212898800197743,0.8026580920433392,0.7811814361763066,0.7632461085935995,0.7459099457793158,0.7389679363124846,0.7581827870078263,0.775134221656,0.7939996635133593,0.7957644852913556,0.800373625194144,0.7809031749331035,0.7635795477777636,0.7564708720294903,0.7630218997706818,0.7797993805214171,0.7732808677897388,0.781992271552202,0.771031606455451,0.78444085361875,0.7831218616080016,0.7743565522484906,0.7446249454413691,0.7438202870475216,0.7383216468533895,0.7451100931505469,0.7242693215485256,0.7303447795952397,0.710708608731588,0.7142153241766581,0.7290182233504185,0.7440221095959603,0.7369050647514399,0.7122808900747428,0.7203538431093319,0.7325688597275486,0.7215370453408506,0.6848990955589976,0.6584556516327865,0.6597565023505341,0.6695415571260868,0.6470103658930106,0.6449638310260601,0.6399989277331024,0.6584019564462652,0.6390784228774832,0.6259337906723431,0.621365291416783,0.6361971852296969,0.6275610452333039,0.5935500212532869,0.5633575361029384,0.572749176838193,0.5763833438195615,0.5751589268065115,0.5783638509393859,0.5515234397112544,0.5601699302522395,0.554837362012242,0.5842840214781952,0.5947437777261699,0.5695049327916578,0.5136712203868541,0.4871109233075006,0.52066856840434,0.5240188791968469,0.5392203179508432,0.5240433789166542,0.5276332689831617,0.49134536179933136,0.46505281512253493,0.47440111960708936,0.4809056711926789,0.4890056011492693,0.4779020843796311,0.6449429399739798,0.6449429399739798
방학동,0.6231531693699004,0.6242326924460543,0.6372356017926207,0.6375258012119577,0.6414256165646005,0.6603616190428936,0.6501601020909359,0.6630503614113147,0.6477066883824396,0.6627099595122301,0.6547737863767524,0.6618118674703273,0.6827982844301795,0.6783148792473657,0.6861250398955165,0.6709517006258062,0.6847236320669371,0.6664448288763025,0.6649549658949161,0.6586480907243607,0.6561319393705082,0.6663568233666922,0.6682801033838089,0.6896833537110885,0.7027579698384882,0.7154331256657406,0.7363307237006096,0.7367096568840271,0.7309537195606709,0.728740404371796,0.7298957113824445,0.739547405843131,0.729367173958163,0.747099447082168,0.7504552510017777,0.7673075865890303,0.7706363525999463,0.7759169102316104,0.7789354049745675,0.7825978348582333,0.794574656504306,0.8044127941737834,0.802059558829583,0.7956942346990991,0.7758818625726406,0.7665042722657371,0.7416991501647988,0.7513764817768561,0.7436218878635813,0.7519382465299241,0.7566787952139084,0.7617236636292696,0.7736200206913092,0.7757225979308855,0.8093660514759171,0.803587585735298,0.785237457675592,0.7526526006136336,0.7547679489918658,0.7570301887705925,0.777965416986927,0.7754192072172782,0.7833400866013323,0.7650989984217244,0.7467695045201018,0.7772795921420695,0.8086385384535566,0.835589755879673,0.806860177188585,0.7923121651245059,0.7412052451379697,0.7454872102819197,0.7506028273588312,0.753827655745234,0.7254648445831035,0.7005548465317702,0.7026966462519789,0.7415803693658308,0.758049516073282,0.7553832014133619,0.7335734524173474,0.6752166893449388,0.6610634417313729,0.6938256170178093,0.7163022723116342,0.6996097006560085,0.6736437851285062,0.6654115725064278,0.657388391489687,0.6684777109731286,0.6713806252830303,0.690892770905031,0.6734436969531449,0.6698153185219653,0.6714650685434609,0.6543733024744012,0.6503516392432074,0.6235606654593219,0.6183652902661156,0.6005759465938254,0.5946507633373419,0.6128581300713423,0.628749857981014,0.6267681937284378,0.5984752839866019,0.5971973714013131,0.5752596501964973,0.5635856705927715,0.528491287478552,0.5133462327044681,0.4824076152386816,0.5008515068379421,0.5344928471803825,0.5322488175223968,0.512748945474313,0.5281229077739249,0.5381925279052063,0.5493955997451075,0.6757314584956845,0.6757314584956845
가양동,0.6116628405574731,0.6093939121021397,0.6158187663698641,0.6227862976330066,0.6454807897408502,0.6626077981663354,0.6822601977474001,0.6761310899584336,0.66325258821532,0.6586858399989073,0.6557875851952476,0.6630462285573512,0.6867617986274592,0.6835480137374956,0.6634103717443873,0.6236466982616665,0.6133128734334031,0.6209605148551133,0.6482908465279933,0.646669477901168,0.6613347012361738,0.6786678121606429,0.6952830673921148,0.7010418803228864,0.665553583264208,0.6639815159759676,0.6442077585009618,0.6612956891881525,0.6676649407799591,0.7091313227007764,0.7144746747965337,0.7101289613112344,0.6940002862815766,0.7001124088234436,0.7087396494404973,0.7166239011755209,0.715895735493728,0.7094126296471048,0.730135194617891,0.7262687689388154,0.7451649586913454,0.7436020705075245,0.7517845533116307,0.7482107324085592,0.7486472789868522,0.7488404664609312,0.7514265960901438,0.7440358083966626,0.7332316117500293,0.6962751368899541,0.6605665519982866,0.6597167758873026,0.6628571432537778,0.6757221844885978,0.6585823994886595,0.6869283820759893,0.6659643925310729,0.6417318302035704,0.6283400667383773,0.6287114635600429,0.6395120278931228,0.6439873582461716,0.6586259809124123,0.6291817359933047,0.6099286109875528,0.5799637342646827,0.6069683077820868,0.608000305984672,0.6103741847030334,0.5964801060478236,0.5813248859364553,0.5714247138155691,0.5614699893779744,0.5551863308662627,0.5480331535400557,0.5025917845688961,0.496761208685499,0.47127748659881313,0.45740947129549625,0.428127454936153,0.4569790616156072,0.4822617465971686,0.508083267582645,0.49730736634789247,0.5234390142530033,0.520672732544103,0.5248125131929109,0.4895850244419297,0.49303127307738875,0.4884193884969248,0.48644489125262597,0.47803052838680893,0.48238534773445213,0.500614734670348,0.49298046747657887,0.4822114880408953,0.47755924300588154,0.44004194451672934,0.4325789598598527,0.4282262275661849,0.4496656469957147,0.4335354674618469,0.4206354491979036,0.4035647383711359,0.41942284202163244,0.42280482083444937,0.414194221478225,0.42244108027909427,0.4278003296949745,0.4339204117382299,0.4070251694303612,0.3698739393313859,0.3632223971484742,0.38728490218488987,0.42140142070915004,0.40034161840209476,0.36415528549946524,0.3779311195825062,0.5425101711892819,0.5425101711892819
