,계약날짜,가락동,가리봉동,가산동,가양동,갈월동,갈현동,강일동,개봉동,개포동,거여동,견지동,고덕동,고척동,공덕동,공릉동,공항동,광장동,교남동,교북동,구기동,구로동,구산동,구수동,구의동,군자동,궁동,금호동1가,금호동2가,금호동3가,금호동4가,길동,길음동,낙원동,남가좌동,남대문로5가,남산동2가,남창동,남현동,내곡동,내발산동,내수동,냉천동,노고산동,노량진동,녹번동,논현동,누상동,능동,답십리동,당산동,당산동1가,당산동2가,당산동3가,당산동4가,당산동5가,당산동6가,당주동,대림동,대방동,대조동,대치동,대현동,대흥동,도곡동,도림동,도봉동,도선동,도원동,도화동,독산동,돈암동,동교동,동빙고동,동선동1가,동선동3가,동선동4가,동선동5가,동소문동4가,동소문동5가,동소문동6가,동소문동7가,동숭동,동자동,동작동,둔촌동,등촌동,마곡동,마장동,마천동,마포동,만리동1가,만리동2가,망우동,망원동,면목동,명륜1가,명륜2가,명륜3가,명일동,목동,무악동,묵동,묵정동,문래동2가,문래동3가,문래동4가,문래동5가,문래동6가,문배동,문정동,미근동,미아동,반포동,방배동,방이동,방학동,방화동,번동,보광동,보문동2가,보문동3가,보문동4가,보문동6가,본동,봉천동,부암동,북가좌동,북아현동,불광동,사근동,사당동,사직동,산림동,산천동,삼선동2가,삼선동3가,삼선동4가,삼선동5가,삼성동,삼전동,상계동,상도1동,상도동,상봉동,상수동,상암동,상왕십리동,상월곡동,상일동,서교동,서빙고동,서초동,석관동,석촌동,성내동,성북동,성북동1가,성산동,성수동1가,성수동2가,세곡동,송정동,송파동,수색동,수서동,수송동,수유동,순화동,숭인동,시흥동,신계동,신공덕동,신교동,신길동,신내동,신당동,신대방동,신도림동,신림동,신문로1가,신문로2가,신사동,신설동,신수동,신영동,신원동,신월동,신정동,신창동,신천동,쌍문동,아현동,안암동1가,안암동3가,안암동4가,암사동,압구정동,양재동,양평동1가,양평동2가,양평동3가,양평동4가,양평동5가,양평동6가,여의도동,역삼동,역촌동,연건동,연남동,연지동,연희동,염리동,염창동,영등포동,영등포동1가,영등포동2가,영등포동3가,영등포동4가,영등포동5가,영등포동7가,영등포동8가,영천동,예장동,오금동,오류동,오장동,옥수동,옥인동,온수동,용강동,용답동,용두동,용문동,용산동2가,용산동5가,우면동,우이동,원남동,원효로1가,원효로2가,원효로3가,원효로4가,월계동,율현동,을지로5가,응봉동,응암동,이문동,이촌동,이태원동,이화동,익선동,인의동,인현동2가,일원동,자곡동,자양동,잠실동,잠원동,장안동,장위동,장지동,장충동1가,장충동2가,전농동,정동,정릉동,제기동,종암동,주성동,중계동,중곡동,중동,중림동,중화동,증산동,진관동,창동,창신동,창전동,창천동,천연동,천왕동,천호동,청담동,청량리동,청암동,청운동,청파동1가,청파동3가,충무로4가,충무로5가,충신동,충정로2가,충정로3가,토정동,통인동,평동,평창동,풍납동,필동1가,필동3가,필운동,하계동,하왕십리동,하월곡동,하중동,한강로1가,한강로2가,한강로3가,한남동,합동,합정동,항동,행당동,행촌동,현석동,현저동,혜화동,홍은동,홍익동,홍제동,홍파동,화곡동,화양동,황학동,회기동,회현동1가,회현동2가,효제동,효창동,후암동,휘경동,흑석동,흥인동
계약날짜,1.0,0.10966313220372036,0.061863468548044025,0.09939565804517662,0.017704434912344504,0.021242729971501857,0.04939600996195347,0.04267884723570851,0.0806908934302526,0.08343930304983874,0.04588626903361828,0.055384953710491416,0.04947704510016255,0.05610004352814312,0.06832909739490134,0.009802709803501742,0.06982690324843256,0.0851258830995904,-0.11002140292421964,0.01758150316632964,0.028646977683301718,-0.017328399786958094,0.04003282087863359,0.11823647931779438,0.0057241571980609154,0.013285896401186582,0.02729049993227113,0.05980464535027691,0.04910804652785127,-0.00843696458081441,0.015606813471201283,0.0032386465545568613,0.04960305679958878,0.1534072625232615,0.032700470047708846,0.02016252757080565,-0.027671675337915518,0.01641379057351004,0.016534715069958954,0.018288463120100434,-0.007120522962374868,0.043822840981260394,0.013826730750084714,-0.015380629147505038,0.07239319570528918,0.046968061207435824,-0.006179787359433035,0.09198568635694326,0.03583042651972603,0.059464773669438434,0.03308973789881712,0.04256457033232736,0.031224289750223778,0.009454484778554463,-0.024037281360600123,0.07246772804283855,0.00556876813055443,0.013432391109118492,0.10519551667974428,0.02902386420655052,-0.07751346174721283,0.0063021393190217006,0.06341594794333653,0.05900289456545343,-0.02161950231452964,0.1269093083941778,0.07611035493379137,0.03477612942135483,0.017529036460786476,0.09928573898979423,0.11148256929173829,0.10517695318231345,-0.009382636923155292,-0.06086430290850633,0.09707786544458925,0.0208737566001286,0.120043340807638,-0.023123750913467914,-0.008020587105233744,0.15774753147219886,0.05327056275416508,0.025324952901158177,-0.03818483137256966,-0.12007098024764755,0.028275996591860756,0.06644444092062346,0.018268074981176892,-0.06810449326683189,0.062265436149571016,0.03133942697100715,0.1435668684911061,-0.009108895905294583,0.020987542319312786,0.05477702106624104,0.01540805949186402,0.049009478417050126,-0.08583893853256051,-0.0211110738089351,0.05111246258100447,0.06326130173074809,0.046377734402556346,0.0083920866013655,0.04691058774518558,0.06505551614131624,0.07187477254627785,0.008688952212616502,0.04067911549953446,0.07577694005395105,0.05597585260830736,0.15634373494354178,0.0411142020977875,-0.04410532494117587,0.10534056132868008,0.05977265479983484,0.04633320332175975,0.09760030165267625,0.09133678062972275,0.007719847615050474,0.07861860386349549,0.02972218400632618,-0.01030360506658319,-0.035856950980290056,0.02905934329224705,0.053004686738207,-0.005280381914079546,0.06484893680350054,-0.028856919441451315,0.018073337807153592,0.0002476214712226628,0.06827614763466758,0.09040786076705154,0.05452482469918714,-0.052627229681548406,-0.01661041093701117,-0.02694266699570226,0.09967930770639075,0.0770980481502314,-0.10692442443637104,-0.03785278717573225,0.03770463188402456,-0.06077866104525986,0.10834718646361075,-0.0011337274603582233,0.03472235554736716,0.002804656725569119,0.016904684966369057,0.045077108372372054,0.09587254001957565,0.020846000706628048,0.10314371923612056,0.050363876117114514,0.04137572239218679,0.0673724141898259,0.01421586976988942,0.18977789887537858,0.06627458136349317,-0.016469040487873628,0.06984502921534678,0.04918218189739402,0.005505580620991957,0.015235019170646397,-0.009272981352773588,-0.008217393736169316,0.13999449230413766,0.07227991265603095,0.022621014018897972,0.030990981419247797,0.10399984970550157,0.0870749147142023,0.04196694404770539,0.02597883366632556,0.006608698422360054,0.0528099204429804,0.02481961245204119,0.025920237255083124,0.029361447053522508,0.08809025036925823,0.0896129897023351,0.07025908570818828,-0.012639830996888547,0.051655890953589245,0.1198733217345642,0.03620033899016503,0.07264405191224191,-0.016091839905388,0.015996720408909447,0.0030653298508375657,0.032160802301612855,0.04634272452246141,0.060541434970647165,0.08850666395330908,0.10420605107325508,-0.07060089375171713,0.022501966500849364,-0.06522707537713537,0.007859472072567344,0.0580590610309363,0.025955350759627346,0.07922074961586476,-0.0049090566245741955,-0.006549010081661635,0.046066910898084054,0.09962059797325774,0.045340240261383086,0.05053908472022503,0.010872576893704057,0.03834296376297352,0.04235645467705665,-0.06192881598391769,-0.03348371535348704,-0.173164271214031,-0.027601729191673707,0.04564277751917941,0.043084682341540184,0.0422691276805484,0.04386387586143478,0.11173186038890943,-0.003218928507008594,-0.05050620440079861,-0.031564419314175154,0.11366177489245276,0.19332856996207468,-0.00470016840457772,0.04683475129956112,0.05567138005837523,0.08055506299857304,0.10412896560247646,0.0032032022128483414,0.07018223692420165,0.12331860431137061,-0.09837554693067388,0.047859428091839636,0.06948754765477921,-0.001961666631567023,0.00023282087844659746,-0.09402906202290191,0.031086840598743483,0.05682261373351945,,0.10253945156735635,0.017271521093114573,0.05620665256946219,0.08019765133332347,0.08038724847485844,0.052605924032554145,0.10678596170141558,0.062428384341691144,0.03612761861452614,0.07482530138311008,0.03992409990013159,0.1297792709331755,0.0804641977050182,0.004870739794318997,0.02394401042735408,-0.03581402212782344,0.021481291028635895,0.0411544899763815,0.0014753619559484607,0.033353659183944825,0.02982511762839747,0.00010369863296446782,0.12749359842474314,0.07099822038912883,0.10379353246641823,-0.01818378232259587,0.07334494176170807,-0.11687892897455995,0.07082418280786779,0.12507139450043026,0.10324600355449913,-0.15925980049298394,0.014674407114577574,0.09588694699257226,0.041392649995109075,0.1437611463950011,0.1557227503666726,0.10583312267538066,0.07288687471675265,0.04946278618776705,0.042695358493403904,0.10024265899462986,-0.019605258208115463,0.00581498247106216,0.015971103765691504,0.055349412474845386,0.10241030969096739,0.10294842414616538,-0.0030495389240530243,-0.06778826728139807,0.04045919814722448,0.021448915730504982,0.004482586003462177,0.027204050993625727,0.037678474643042296,0.08059903045016609,0.01504412446902116,0.001697083421385813,0.06043806475729168,-0.00265990470525253,0.0040564097873311625,0.07450893299067783,-0.05774431095786404,0.14976111896545677,0.07035971920870376,0.0036814778697527198,-0.04313628583431469,0.005502593876490913,-0.01967404463922132,0.05871424437510208,0.14110712821001212,-0.06057616165842263,0.009299213400732819,-0.03178261797271079,-0.10678854121099693,0.07064985624905405,0.05198850141608191,0.04343274116784347,-0.04303904413968718,0.06938817799180175,0.05737880012601703,-0.026094541328631846,0.0023509776278204295,0.06460460615135952,0.043141506841161116,0.008789557543158329,0.0648436572271798,0.12915247542416125,0.11000917326941498,0.05133382522510701,-0.017224962413702163,-0.15055706090773893,0.041035308984777336,-0.0027312291399758408,0.11313835039248132,-0.0055841363821062,0.19799675609932368
가락동,0.10966313220372036,1.0,0.012945239549237044,0.1186328725433952,0.3521820267242199,-0.08525038470273291,-0.0411111818020131,-0.08177368963077722,0.13487239226352005,-0.14406691576882527,0.2737321591252217,-0.005218473435910754,-0.0708493167941589,0.1996352475350778,-0.061765657420050135,0.042524381744328626,0.05731057227652621,-0.1344287171237958,-0.04887572002780762,-0.0993818420740569,-0.05444753828926019,-0.10944755361654504,-0.035214178951772646,0.03423040908829788,0.15288986861760734,-0.1777913033848634,0.03721744190751079,-0.37144386062787266,0.007224330360833465,0.03158894692889718,-0.05978403952564094,0.21825237087999497,0.39040760380840717,-0.03223888570312777,-0.1385302292867778,0.07714545228957134,-0.020725600706263836,0.12099457413931895,-0.3035140721914159,0.11527203915071443,-0.050416392939232946,0.005403808396411672,0.32551256667349393,-0.01919000801907273,-0.22396042807253996,-0.1057393961008711,0.06506425041973272,-0.08516828248856775,-0.018707464458607794,-0.03631532277762519,-0.10534729798445767,0.0034386708995174844,0.02661009171595823,0.010445351464959719,-0.09770046779817328,0.3024622622685999,0.16828016727065298,0.007462756389220178,-0.05688307996535703,-0.24576633676062418,0.12929007580460802,0.1469205238929651,0.0422412913561219,0.1350551205630521,0.035129172101340034,-0.13595975833100465,0.01890201173590241,0.08235595108202393,0.11219078928810935,0.08293731194625899,0.33451340837929106,-0.018105507771344398,0.04153243103844603,-0.020120818653844314,0.020019526753495425,0.004987615658942802,0.0691696397419627,-0.08032786142528907,-0.026125063096305412,0.0009054107642867559,-0.02962881163383325,-0.19423514954142754,-0.02661301257016892,-0.02325980108384938,0.0326320667287506,0.018245905171806343,0.4136129288581277,-0.16408381727045446,0.01781236520228331,0.019667766682302894,-0.05190269749118742,0.00638280286896961,0.12627139878888555,-0.2693801512452746,-0.27024267218842246,-0.25093885173105285,-0.008111982732718941,-0.017386076231574288,0.04956692854369272,0.21268256566183866,0.3534115368006508,0.05837612964783207,0.13436435411850095,0.09804920023821079,-0.1173221096686487,-0.06802059280651056,0.03464717535959681,-0.050050247542873696,0.08331894376529048,0.308406279466878,0.27686617101379263,0.05305608914184573,-0.305695423470583,0.0873672938529861,0.19475382325338964,0.18321215561508494,0.4414945974840369,-0.15246602244903587,0.01565577744088198,0.11080632103606208,0.05790541233808403,-0.0741536433709445,0.07283272362283656,0.04767165916369498,-0.1356123122245239,-0.08063501578854597,0.06969120088167478,-0.05784313001529389,0.053977239983131566,-0.10858599731600392,0.07412284586792803,0.05219781639908568,0.033004104579886256,-0.029837473706912955,-0.19814319245488718,-0.11489932086162781,-0.04472446827300316,-0.008656555250486997,0.021056706158646254,0.05380844360259217,-0.1012880617990935,0.052198210125525994,-0.03774514878446424,0.2639388843973444,-0.007267687326857177,-0.008540367688583564,-0.07145869651016805,0.11297408473374108,0.11111547575114752,0.25488105940549083,0.17366019196521293,0.2904620514269373,-0.18775448057927077,0.1646795191718644,-0.30572227741930025,0.3360148433788874,0.09794468570319967,0.044085110995405644,-0.04797388355868302,-0.041913407022982845,0.3583630342680493,-0.059553772948440865,0.03275533633176964,-0.22061227598680597,0.08654718662352218,0.2414759439845824,0.03025497172908644,0.3681528801712482,0.09322109234898443,-0.24366762104499542,0.12523873561615095,-0.027483301799615868,-0.1694495787306563,0.07709296635469234,0.13629425912824897,0.034574439615058274,-0.1559940954153135,-0.15791690376346335,0.17909193396929915,0.004231214967502097,0.1841366874329091,0.20680849686932412,0.30299581081691357,0.00250332113845195,-0.18170328078772324,-0.019326868791867447,-0.08403064317161316,0.08872046707208263,0.3663698078942794,0.0506533697089086,-0.30468169284549673,-0.21976969805877714,0.09846428344038706,0.02741261324313684,-0.04733695460691427,0.03613028453420819,-0.07036755336176796,-0.21890507024234326,0.29775972770317966,0.10626122666366423,-0.058652155758964236,-0.06164377535831732,0.4466195283861867,0.1624871774549672,0.011511327682519829,-0.11955427410189566,0.36729958981355976,-0.36158637462131626,0.015380683127823928,-0.0520520969348038,-0.06309702395691731,-0.04068833900322966,-0.018834160529125406,0.24482499938972047,0.10609545453423182,-0.055881464325751445,-0.014169020303531022,0.4189964746813421,-0.011351865538693476,0.009718865505148135,0.4204574532598936,0.19904089031229102,-0.11431766444930455,0.13911507868813122,-0.1421679517096364,0.30462616453483693,-0.22925200441037083,-0.036356080746525944,-0.0012693992935302594,0.5231794867246629,-0.00031456051472640193,0.007091404837167296,-0.17450552484029125,-0.12919976581951684,-0.05926274616982876,-0.11721948443993889,0.40364193969636675,0.133342381777001,,0.125171142986173,0.0155959844663431,0.07048266322284685,0.006445793497993679,0.04273363003636527,0.00666503020329777,-0.13020293801356342,0.16403883626343282,-0.03632534084362648,-0.08039733675319541,-0.06226534171777184,0.3047889256582475,0.20952228944543522,0.24700085444061817,-0.008441521918706974,0.04905107509513952,0.039468853883354874,0.2848844379639804,0.10032885422815829,-0.2582292023497976,-0.0894311704541684,0.12774610284436996,-0.14151127041354628,0.24488522287172557,-0.028158829955632198,0.046056472576349886,-0.06617230801019751,0.015465616898865114,0.04949592264023664,-0.36802968203143743,-0.3207043958386704,-0.15496073950469758,-0.11673657967416419,0.45651608480289924,-0.024141536215599363,-0.18606642498755335,0.46705884221986554,-0.09289860062665498,0.21851940129834413,0.08558023275379302,0.042899307077789064,0.1436199032840969,-0.15916284222523713,-0.07894584872976249,0.028489566870119526,-0.2758718923558557,-0.1332308652533611,0.21712305373121418,-0.17348962532956927,0.02657571683742043,-0.03573084526416598,0.07095682810000861,-0.04707072388559896,0.06783765487569923,0.05973666332942657,-0.04114172937373696,-0.11405367349871315,-0.06048529393823223,0.19264937205577998,0.0009310783849332332,0.10267828863616627,0.2976523402019966,0.068944105909891,-0.01516816958232753,-0.10971460446122287,0.20510615231181434,-0.09117364932475003,0.3884074125613982,-0.012349364551391098,-0.12359732738114028,0.0362971365456568,-0.0013907219375930621,0.20080479799393827,0.11013633603358997,-0.05354553887433673,0.0007635796734698075,0.08171021599543234,-0.02405877952902114,0.0757058405714606,-0.1819122330335756,0.029982453008021204,-0.11271584602373705,0.05047854866762285,-0.03931043996587786,0.01584986302266701,0.38129023328543094,-0.13135364224527138,-0.0771417791684666,0.25779588679367965,0.017122759316840916,-0.08527286740432351,0.06750113305029233,0.05560944972453324,0.05986209785414298,-0.1014558656306185,0.05323432257472322,-0.1324539109145027
가리봉동,0.061863468548044025,0.012945239549237044,1.0,-0.060879007105798695,-0.0674243383969259,0.06905998027553797,-0.0019670733394811474,0.011424736071675696,0.11727476032092322,0.07380423759583957,-0.10188923241023277,-0.007948107134659144,-0.0041049481590784845,0.06671785261519422,0.13212856095458395,-0.030766456102642902,0.1639063684150059,0.11564582857597074,0.054206022128584185,0.0967731439029293,0.06523454090540111,-0.014268719274432677,0.1551849613495018,-0.016715386096811148,-0.08116316323250496,-0.16398168289328863,0.10298226671102456,-0.08122184959109759,0.040280887038497366,-0.028737477348082786,-0.03138651130138738,-0.10366859151132493,-0.10678465785704953,0.01256858055608633,0.05139127153877711,0.15225363462171346,-0.11792785547834159,-0.04330054057964422,0.01791445100094782,0.06508281481617072,0.05779641310387719,-0.11217611625320391,0.06843337942410142,0.008810024613531723,-0.008322177048752226,0.07607503399763298,0.061610611505122925,0.019639503970192984,-0.10595701829923879,0.12998413218363125,-0.042211362302337734,-0.04849687309660085,0.0837176507518233,-0.11770446209426165,0.0868155960115129,-0.03329035577145573,0.0028764832732803415,0.08108858435140816,0.03767190535890059,-0.017888236657971582,-0.02891937750286088,0.004800266279869179,-0.045932900520234445,-0.08859272273997192,-0.0506720304228231,0.17973278773919169,0.061458300415676646,0.03909902263851428,-0.006436355681122889,0.024175929487049934,-0.04083259867533413,-0.1544660722472126,-0.22746137385297419,0.17233908225241287,-0.11138435496081159,-0.059311960565473575,0.027006859342061495,0.04291379662909683,0.019708018042267367,-0.16885702303012276,0.029887547471105252,-0.0076115715192287695,-0.07076030399538366,-0.013587478224488178,-0.028125686230102094,0.09441795314458111,-0.0893744858873034,0.007465228564687536,-0.1355920494761462,-0.06059390809435273,-0.07580106514431512,0.020965575577875723,0.0598019670120402,0.14228140635326827,-0.09308343428894314,-0.04642534065640547,0.04020159951026491,-0.05561496130824882,0.04137134802821688,-0.09822706680656668,0.04847174536913315,-0.020335349052450494,0.09722605328407605,-0.056946540413853074,0.26991521259738743,-0.04009276926891229,-0.021890970828517917,0.020010047125478637,-0.11699406232186416,0.1220674897229413,0.005628402347499725,0.1206159222461708,-0.0038357525875956453,0.00873282665586905,0.026251423154622158,-0.08823868460620218,0.006617792344993436,-0.04631029772622758,0.06246422382788876,-0.06557491431345559,0.21325718302092225,-0.05629220334896779,-0.09978419437256425,-0.1133544870034492,0.11151317465577654,-0.06877034456086117,0.007571851529216656,0.01593882110545074,-0.054634793723307415,0.1153116365442945,-0.016872571267247113,-0.02654482041376512,0.0975489033227693,0.019586507512298422,-0.051737133274384214,-0.16005769629108896,0.0627436652726812,0.1018040120586302,0.010107034287567646,0.08242013068740665,0.09302814964711889,-0.028879574602449897,-0.13655028223192392,-0.03556553934289872,-0.11040074857844767,0.021680002337743625,0.11510170359642116,0.059320020868999346,0.02764469678959128,0.01466248754800248,0.034355865029875435,-0.014050984362005688,0.08153202375942784,0.06403452069865118,0.0010194143423300271,-0.042362900634035194,-0.01430330265926987,-0.011047171112425066,0.0198047975068317,0.07526430877329471,-0.04346532336667784,-0.10154266356152213,-0.0815996475117752,0.09288962478590317,-0.22468700304883607,-0.13583039048838524,-0.009987327453182229,0.024157288673473266,-0.14896824219993196,0.10166143821321325,0.14523877570949595,-0.04304291132512788,0.08600373761604711,-0.19875388904072686,0.19534052704345575,0.012824773210510999,0.013223944507454339,-0.06082685355061533,0.04925047301362447,0.06355841643628127,0.03784536876987326,-0.005294956316246134,-0.05886087446111425,0.022819957915764574,0.0262298895896321,0.05465709523732365,-0.025960050661166113,-0.1341082186115239,-0.0748560524704221,-0.029452250688381573,-0.016826958210312087,0.06385076809918791,-0.0009281024930284182,0.10397515971042687,-0.09321752767257939,-0.04437083210426344,-0.03556742695470696,0.10066577160557659,0.02753140916323245,0.005732829862893054,0.037166328749889316,-0.03592215305565828,0.03546329493072082,0.12495822102276176,0.0005692452188755611,-0.10697886211384391,-0.1064491212479097,0.14849114253553375,-0.01438601291221191,0.14530393719208734,0.149912088728551,0.010794525775428797,0.05732747302634445,0.11338500583946041,0.02007105810729949,-0.028678802217633054,0.17908620474673403,0.004948708509813218,-0.07157727599848875,-0.019307885395197823,0.014455995851478432,0.013807404539811463,-0.09745300753528409,0.1830592312057896,0.12827656037130603,-0.058636813852061334,0.01151768233045397,-0.013570918970629045,-0.046836660192861874,-0.08174430577322196,-0.043653995046764066,0.006028117686693908,0.051653834300069305,-0.10257285678779035,-0.04300724210685755,-0.1907404940048179,-0.1869727545815802,-0.10222354644022767,,0.03129851768336973,-0.0686563956331415,-0.015013356061802777,0.05066585776622008,-0.026653720415094638,0.023662016132163097,-0.040046397917049614,0.023800008658630762,-0.09040264470754823,0.14876958503438387,-0.09679267367706479,0.09172872951832772,-0.10282735019814897,-0.21159094669192097,0.2203410077198968,0.007118231963318811,-0.043794450522607525,-0.0367833478412491,0.04535591480605341,0.06827739013168631,-0.042405608992430635,-0.045601295138348444,-0.00529014062119231,-0.13918710795642925,-0.02455130906876536,-0.2180304802956131,-0.029509750010023966,-0.01649106149486852,0.050685524500567715,-0.023149888741168127,0.03959410714011693,-0.07255990811527593,0.004176324114422396,-0.00843409022559861,0.06506007321335423,-0.10636673933654624,0.027912669507586158,0.06199705218087261,-0.020841000408728123,-0.08844473999339907,0.23459342220553842,-0.04681175888896117,-0.03271340546027969,-0.09147231925428408,-0.181962950241313,0.12345901622998257,-0.07188028111893162,0.05632953214759575,-0.016618678487517993,-0.01722126219568342,0.11350045414747116,-0.01399376782952073,0.03977566363526498,0.21411667155352104,0.12221439256354684,0.06679204382567253,0.03759780968341969,-0.09639467192882535,0.15519513404678875,-0.045090989049222485,0.10651367972673682,0.04393691497976406,-0.09657044999433945,0.05079461078794552,0.03996518224597964,0.0038896102114457176,-0.025921638488152775,0.01719310225393886,0.019717468562078327,-0.03155129193732538,0.13831740798355813,-0.09591985170013073,0.03692685855807982,0.143108408737754,-0.0783670460639109,0.018454394694444324,0.07221491205755602,0.1613574878164223,-0.00044052394802553244,-0.05629058744788506,0.07201719032007757,-0.07108807340522573,-0.03764782717307936,-0.03867686113702075,0.06611878173073411,0.11496445154304953,-0.1166874840816231,0.014231227754210225,-0.09714082467935446,0.0768879771765846,-0.055479600272095676,-0.07695279607184485,0.034544577017021266,-0.030580930994822893,0.01808439278237231,0.01771598691699002,0.1255757632162758
