,신내동,문래동3가,옥수동,휘경동,답십리동,신길동,고척동,방학동,가양동,방배동,묵동,풍납동,흑석동,신당동,이촌동,개포동,노량진동,월계동,상도동,사당동,봉천동,남가좌동,신사동,응암동,신림동,잠실동,한남동,금호동4가,오류동,삼성동,하월곡동,금호동3가,천호동,문정동,방이동,도곡동,신대방동,명일동,신공덕동,정릉동,압구정동,상암동,제기동,방화동,염창동,창동,길음동,장안동,진관동,도화동,구의동,당산동4가,행당동,신월동,광장동,중계동,잠원동,청량리동,오금동,암사동,본동,여의도동,상계동,반포동,등촌동,신정동,홍제동,청담동,구로동,일원동,무악동,대치동,역삼동,응봉동,논현동,길동,자양동,가락동,송파동,연희동,화곡동,북가좌동,하왕십리동,갈현동,목동,당산동5가,상봉동,서교동,신천동,성내동,수유동,이문동,공릉동,망원동,성수동1가,둔촌동,돈암동,미아동,전농동,공덕동,개봉동,성수동2가,구산동,하계동,서초동,시흥동,신도림동,불광동,금호동1가,수색동,홍은동,우면동,종암동
58,-0.028161284023173305,0.06726974682775788,-0.04944749543204885,0.09990612154976852,0.05414199958600707,0.15620814704478092,0.033560988721762275,0.0696027273243558,-0.03457018296458103,0.09819615130005377,0.0032966677545789302,0.052730511337462094,0.0030404916265824866,-0.054908614800341704,-0.057103023396040564,0.011176700726119426,0.023571894945833893,0.03026600506020527,0.02426215608674709,-0.005661976549131698,0.02176697491284907,-0.012568969581328582,-0.15626497383899485,0.09165161789136045,-0.04375921302623431,0.027231043323451498,-0.20601686039229183,0.013952335828891549,-0.09369016147314246,0.019397250726307824,0.08736634279651345,-0.008888762605633982,0.10437493685815569,-0.030396227382233798,0.15941661411881314,0.03814462341645486,-0.09809086813417012,0.07821015648540808,-0.16160224725170835,-0.0006937077422807247,-0.030042440116028413,0.052793766541429976,0.03005559416261283,0.007094469566069739,0.0015782867900846487,0.05695704649538502,-0.06416147984410447,-0.03738306703608063,-0.013663811321988684,-0.0355315687337876,-0.3416754858810148,0.08111242782582395,0.02084156305469187,-0.032746078384412125,-0.05848027003134293,-0.016375659211842142,-0.004877373168178045,-0.08177850051352287,0.00942279248362432,0.015363671401372514,-0.09962817807255553,0.011599174122362,-0.0018304440442024061,-0.079774628228659,-0.032035823817567755,0.1030975757249859,-0.03495961705221973,-0.0037499902058342194,-0.031026960706449502,0.39117940810569274,-0.1638769095826329,-0.09220747190175183,0.030101619983405437,0.1851590501792113,0.3815654387910148,-0.02869509225219491,0.09968406821531972,0.036813524899758976,-0.02736942606054027,-0.3272387819481104,0.550619030113463,0.05398471615720535,-0.1231722884830414,-0.025544501210002735,0.028987889918284937,-0.03497831843125221,0.12640890103530955,0.1719141746916708,-0.015345615044681571,0.13195495830314496,-0.14114114114114118,0.0040442991611662205,0.00907061308521162,0.009437049967270239,0.17249658425123626,0.07032080045272626,0.01873061441178714,-0.06369891747828382,0.028359103051890155,0.09356655640286626,0.11484006219803411,0.09969685608461054,-0.022285489888081655,-0.05077882036579895,0.005069548712282268,0.008649017654650981,0.04092009146901665,-0.026322118012286566,0.010352046296499218,-0.20260270477162545,0.027733760681205144,-0.006830249542414957,0.0027963961444688046
59,0.07353940219332067,0.05213796765079537,0.1117574182273875,-0.007729257641921339,0.0035870510563003055,-0.017234171971253875,0.05459884233084078,0.0172541223036895,-0.043721290090361964,-0.07457836418356678,-0.08632205055825803,-0.008125031171688835,-0.003013262599469435,0.11104638150631674,-0.01976621370373266,0.06026003745162778,0.03720579046032069,0.039903304703941656,0.046004055604819794,0.040413843830222396,0.02202953229815119,0.05272390026488383,-0.15751505933074117,0.0703625132759238,0.05829169468388096,0.08491589583644599,1.02928317816566,0.08217966066409921,0.08217390830645854,-0.0033652091134098727,-0.12209084994991792,0.026764707351552897,-0.01367559878546798,0.19478408301362427,-0.0035132867628885345,-0.003985852870022177,0.010218281061740164,0.08311799969182365,-0.03566182130186424,-0.011685397753603222,0.02393529563844843,0.017729039104808386,-0.026064844246662444,0.04196220975359655,0.007277619869606955,0.008969946480736679,-0.017758831528633334,0.085791376589343,-0.04651433280018724,0.04580019596881324,0.5218710085630709,-0.0676244227809133,0.034054430979346906,0.06505811972657582,-0.024061054318517794,0.040735941169725454,0.030844110740755326,0.05103720292482161,0.0785523367927985,0.08666691299013429,-0.057083481549435655,0.026244547138193575,0.009683851655268194,0.11459732258958466,0.0653683097677491,0.0587152636713657,0.07502912770854775,0.09497962972249141,0.09048277253056547,0.039061581607805484,0.19632993983898794,0.053647803431789765,0.07152053638995981,-0.04742448855165837,-0.2700278446817532,0.09910133929114928,0.028291767562882875,0.09678186495277452,0.018842912045459403,-0.09572355130249866,0.05300202925624875,-0.1113086159053358,0.008556066682348984,0.07148422282820421,0.11412338570043556,0.21597077244258878,-0.08604640643192052,-0.022570265376497978,0.07792698278869836,-0.03189867892999543,0.27413386613386614,0.026526749280125994,-0.007711110307144997,0.034519523576535205,0.05831360542107533,-0.035190192753972505,0.03201109097195176,-0.06713860636157498,0.02765118238238662,-0.04627023522154916,-0.027331489750630267,0.002218691282810381,0.11762560864871019,0.039125147994197196,0.058308021524862585,0.05926528522050001,0.13326240643549392,0.006623706131980045,0.002973350788825435,-0.009160533333333443,-0.0016581880855084385,0.038825106150817135,0.04694364877869761
60,0.029488618059521965,0.03401902441310156,0.10113367345580704,0.011848764153026714,0.10803806838417951,0.045375783020072946,-0.04135217845295269,-0.10527241174337632,-0.015759018102521116,0.16156149977846002,0.11894044321329655,0.07630260515891174,0.14600900701254882,0.028063331251117152,0.1253251768224759,-0.05182657771608601,0.10411788503267094,0.049311858281473775,0.029705295733910564,0.04529486819293793,0.011061703953765933,-0.05784067725066244,0.2684811986478499,-0.01862050799128101,0.012831305547080563,0.051743622960329416,-0.05023850238502392,0.043859649122807154,0.005865216898856218,0.13495563809084454,0.15173046522131894,0.13169890237130333,0.06702447231643727,0.005062747578195248,-0.2581120895798751,0.054804849495009744,0.0970771333315612,-0.019543603642204976,-0.03148519233290015,-0.004470637141108846,-0.0556679766255187,-0.02900003093838832,-0.03934001799153075,-0.00382948268636063,-0.0014548672179857114,0.01095075369513454,0.007644752244374553,-0.0025303189205339027,0.06769017808166566,0.11718199161212106,0.010076158659154677,0.07224484554993027,-0.021181074537852007,0.019256435282228868,0.03694635277586289,0.0626877817920175,0.026286458529010348,0.03441044909643942,0.06258525770776147,0.0015463911760338345,0.08955260250828512,-0.0964293404694806,0.009932370758079845,-0.0209265268254738,-0.010252217251186746,-0.06018071868541963,0.020640725102038404,-0.06581198785908982,0.02801079247043292,-0.00131103465257576,0.016432941614131114,0.0655329100580837,0.0554125338485405,0.0021260382190879668,0.03883245658227197,0.05118521378419727,-0.07691250125031135,-0.01831137038241548,0.0800667475728154,0.13694374832964717,-0.0038808900508988664,0.09906081751736995,0.04414409532541108,-0.02654062897654974,0.027977484436193523,-0.011349158657940506,0.1017226472588657,-0.08818584070796454,-0.015671163623665274,0.04512403393107145,0.010254723603536409,0.010773153235464905,0.03514074716193116,-0.02422633837813415,0.09056982239024558,-0.07999817510340612,0.012618239338916482,0.20736135641896447,0.03552914894387471,0.029111749097394446,0.028454554641178076,-0.018738384730972335,-0.08323615160349851,0.03925917788088906,0.02851571857322388,-0.06327025789079566,-0.047870988760384536,-0.02420146324054251,-0.009924559191168303,0.10850112820159508,0.04680029190142099,0.07094733837590983,-0.035655968380524095
61,0.012762708565108305,-0.026223168834307642,-0.08784477490323883,0.017339312406576823,-0.014905944416929051,0.024602554810882804,0.0056622292400099195,0.13552578387562075,0.1756338285386152,-0.009310114332132913,0.010809762039840853,-0.0007948104852993909,-0.0822953652416798,0.027657557458553805,0.025389695137810087,0.12918798378819285,0.0344893631195593,0.03415660543382626,0.0849440686228653,0.02417627112756726,-0.03629783049921964,0.16859425353196578,-0.0845843702512582,0.029298528990794104,0.03454354725214137,0.029257608441970673,-0.1460752247345678,-0.014941147514875963,-0.02103237732164187,-0.046486680583914475,-0.11410496711571005,-0.03105863313038648,-0.0020908505154638712,0.022910426063169176,0.274769208316747,0.05938155506622267,0.015902059033625404,0.08991924855059819,0.025127394755064536,0.029798574205450734,0.015978131045504274,-0.02488986159783857,0.14068586698337282,-0.04004013485011848,0.053888483134028276,0.06802328662284363,0.04360262500795975,0.007279463287952037,-0.07325466694909755,-0.022733596725339367,0.05403850193005,0.0867846709056539,0.10147378231034199,-0.024352814523031396,-0.01661199181999451,0.05057292780617617,0.03361149803722929,-0.041292938690073,-0.16004984207018447,0.058035474959802213,0.012956665602840811,0.1128640843284654,0.08367515310822626,0.10911035861283258,0.013943361292531709,0.046448157700745174,0.005099909707336758,0.25658730854487843,0.06727457130894221,0.1492331509728939,-0.037047459515233805,0.04221167952297589,0.05573378970078857,0.015099779409218028,0.11446173847625873,0.02385652696577867,0.1614914209193552,0.0692790432790844,-0.007921593893594148,0.3948834891920894,0.06863867352346653,-0.03196141419645626,0.0031630608207289246,-0.14467120181405901,-0.052019555205722545,0.003040988856994664,0.025473368323246648,0.008334546513320662,0.1875043762679467,0.022660642872177394,-0.08629575639779719,-0.008619376526512013,0.09182908925960231,0.06564239828693785,-0.1265499723559952,0.1716885763295275,-0.0008813859552596615,0.0010742090542452676,0.05750699047224517,0.06708269169989722,0.0012409250735052613,0.11475437840819103,0.016126679862485727,0.03065776001664644,-0.00027263636507512956,0.04424388261341616,0.007549583888136313,0.11602329728760097,-0.005981802093295463,0.19912289220672363,0.08582882534775882,-0.010997262139598063,0.02720338057185656
62,-0.02315586577351947,0.07302412161638094,0.20118841623072514,0.02289156626506017,0.03174206186857975,0.05062414934995152,-0.03977247655819105,0.04600805521430429,0.01523011385428985,0.0197365134477836,0.027656448592406235,-0.01425814442492146,0.013813611444146057,-0.10497026898865669,0.06756639629455585,0.053449955418366946,-0.07155219304752014,0.013452280321234467,-0.11643835518522427,0.028868989911936316,0.009397334719045913,-0.01446142995053401,0.06764378894974654,-0.005321887545470694,-0.04558434943172773,0.06289048182291879,0.16235284605777434,0.11004906849642948,-0.11787439613526574,0.4006507143269109,-0.043587809401244626,-0.10562256685174554,0.08303724578354599,-0.09848379597469603,-0.11890775314276725,-0.018727703770602733,-0.004913047181932972,-0.09337230512072814,-0.0031245561709983827,-0.0218774556977277,0.18083270339126045,0.055892736885745586,0.029843687773795313,0.020022731826559337,0.003377242784446066,0.05535237194022802,0.029073390480954364,-0.0408387329880765,-0.0015799360561313813,-0.027787048987031215,-0.00216547444248949,-0.09224930667055897,-0.008969010119144749,-0.05304907770850975,0.15361270737144195,0.007442669719777584,-0.04166087794933615,0.03457004983782941,0.11975514521093289,0.054491958314975886,0.02886226394314262,-0.019718274837442262,0.012518537094200255,-0.0021459822938880713,0.045927035087661716,-0.1115838884900815,-0.019362862159052807,-0.25194121498504596,-0.058341670771844156,-0.3262034899893992,0.03369572173121638,-0.18102061597036734,-0.160664249145809,0.004172294514906971,-0.007195605076252054,-0.0486753450020041,0.13189628030118583,-0.05329882986039647,-0.011140416076544035,-0.32458311924891403,-0.18987801041989172,0.039976629738657676,-0.0841838776346081,0.1641781548250265,0.00941057531565237,-0.09546952498252381,-0.0037889409877331914,0.5768169747595844,-0.03248773862093601,-0.10949396940906941,0.041109557534433794,0.025776536825894647,-0.08090667454223277,-0.12562646082855877,0.7173473644838302,0.050581966610771634,-0.02113862276606726,-0.018233543293093013,-0.12983717688678442,0.06601315444533018,0.026214065318958424,-0.21202108632213112,-0.08215654017290308,0.050662177095019745,-0.10124550203350546,-0.015880403412078636,-0.020354000660699034,-0.1256818929153427,-0.014308290266091594,-0.04601534526854223,-0.08818001868244296,-0.08442423094677287,0.06619701237120768
63,0.0534275819418677,-0.0971329440374219,-0.12981380915438323,0.0017132455294999183,-0.18910147157545065,-0.03663111708269484,0.033376431253597794,-0.07268573022095148,0.005037461810679433,-0.0013273556494024508,-0.029559572018769575,0.07533165799777919,0.14680705129918148,0.15375782031304497,-0.05889605181070079,-0.09751760563380274,0.08843736685129944,-0.02159840760144971,0.058038495821235214,-0.011293414775513932,0.063205208521115,0.04814081772412915,-0.025037974683544406,-0.009098356544563924,-0.004148053267391094,-0.006128342876580817,0.7144687932431819,-0.047633594004561686,0.13931486313919272,-0.19800815558343787,0.016682668189901495,0.20279720279720292,-0.014009728803306754,0.07393288402134246,0.12111310740036152,-0.08730341772669825,0.01954514846392086,0.01748763587940294,0.13372945702002137,0.010738249486857976,-0.14105239038070838,-0.03430966402198243,-0.08071164820409538,0.06991436439092835,0.04098346627548044,0.05977099858607393,0.029452523572765843,0.034917241204404315,0.008226453127768929,0.0020740501876173045,-0.010566527624074173,-0.05096013066917171,0.008226587275430353,0.00697499825406811,-0.07189684662239804,0.06545268450330721,0.05531783964059911,-0.07629224652087474,0.16105461131234322,-0.018479334179715035,0.07207311851467191,-0.02271786236784712,0.0041251539825704064,-0.002319378972171604,0.007752804800775337,0.09047656332651854,-0.009096026943169688,0.12304978418517676,-0.014971539392876987,0.4399149237858917,0.011524969046636135,0.25097180834873023,0.08283327813960328,0.0501607222360787,-0.019416425120772907,-0.023056901746164926,-0.04162712611035735,0.07547929377153695,0.1265571833915511,0.6033886583679116,0.2193276790212655,-0.10778255122273628,0.15024840101145331,-0.23548487001512086,-0.0986311410141767,0.14090993457380185,-0.014816269529545179,-0.2678613472858077,-0.04323357571030717,0.2056658595641645,-0.022823082239115444,-0.09549737228350941,0.10288621231568817,0.1293220516034681,-0.412986716834844,-0.03116322614673883,0.04682724300196517,0.04501658756488203,0.024960659727171652,-0.07455745726214913,0.00349280421107645,0.4000023892864395,0.06311871554829085,-0.016410303928836134,0.07628515716763573,0.11552992384483485,0.02960564209556238,0.09089799070887428,0.06253574833174458,-0.04441727791361039,-0.0808057910565052,0.07779792319103351,-0.0416205217099761
64,0.028972231096528134,0.0710996740435752,0.12537843198663734,0.0031890254765722936,0.1425102212236995,-0.06395899594993482,0.06091173094897595,0.024745285964304253,-0.10435519173968666,-0.07315741830252842,0.0053032389163731875,-0.057039337474120155,-0.10748551344162638,-0.016521130191206823,0.008314815081686966,0.05863183152473561,-0.10280704274373087,-0.028700282761406348,0.026610177549934555,-0.027247315840618014,0.0007832649431389616,0.013603770030822915,-0.11637668740608276,-0.014252017925114102,0.028241964328529878,-0.001552510423421527,-0.4618456295421476,-0.07751523575323427,-0.006494645694068657,0.11288605791392525,0.01710263144815305,-0.07451352634076891,0.03981554262956566,0.03606939503939577,-0.04960394043264105,0.09226352019722928,0.006856482643344597,0.1308012177916389,0.13453577764636315,0.03316438234893826,0.11145536078271512,0.013759524963447678,-0.07542650151904651,-0.018341290904378416,-0.05253220029648442,-0.09017625309307031,-0.0266384615384615,0.08369406231628451,-0.003204238243959434,0.025750480058573944,0.023448542093432945,0.06257715995319613,0.027588873700462146,0.013539366037266243,0.1470058394441327,0.04860436721431016,0.06564402592138197,0.23708928425214348,-0.12384927753356068,0.029699118230305466,-0.06208241539961712,0.03782801824355242,0.0019463652938018772,-0.00742391642683482,0.03661648851573762,0.10503252885757708,0.014536079078480313,0.1629172828241512,0.009319845027981,-0.09190093237360597,-0.03590685149484374,0.01775791686747552,0.09336186519907264,-0.03429740448074814,0.08900752705486936,-0.03561817468087414,-0.0801700513872422,-0.10470777353131067,-0.05764182170985044,-0.07132074309128444,0.010115306833296644,0.19960103603639356,0.0004664705484038745,0.20746455379482898,0.14175684793806864,-0.1698320937255341,0.05760163015792141,-0.15426463231615806,0.0232910867340268,-0.11257106551720353,-0.07069861307913616,0.1108668341708543,-0.09865407216076694,0.047667499152098225,0.09259575790536867,-0.14249643976359916,-0.07209330579516471,-0.06929840904524454,0.07102244905722377,0.14925351769943185,-0.034434409744621086,0.020195124726228197,-0.09553733667906905,-0.08050543508249186,-0.016086309592523884,-0.08538477394893873,0.00014053142498871019,0.038431804416056314,0.07908666786291052,-0.0015991471215351938,0.1319738338581522,0.09330342729945107,0.09888347074055526
65,-0.044331579164092916,-0.06637570430287265,-0.02362969137730997,-0.020902520023442173,0.08493482194086188,0.0812655396878943,-0.010669336993063383,0.03419221191403432,0.03421418474344118,0.04052479619153271,0.05100995074217329,0.05693270391920091,0.10017428556223718,-0.008411500589853294,-0.008291904855008525,0.11383803821130711,0.028203865100416836,0.03865315603397956,0.01532091926799728,0.05743507390021674,-0.02584877940379371,-0.0204665714162634,0.5903463008769958,0.04149089880807111,0.09125823075645001,0.0018113634195564554,0.8245357190560123,0.08851579574806268,-0.09397062018029756,-0.06461463334200057,0.033377764612954275,0.03990196078431385,0.03601810228395186,0.1310958233655506,0.24864963274451068,0.08059068583057205,0.037792133150977625,0.02912019323932724,-0.10315551011407154,0.001807032125475061,-0.010506587914584364,0.0724517159299769,0.21657552558026505,0.003880164370279493,0.10102909679778516,0.02269349812017163,-0.006571200518425524,0.0014626465845828385,0.04716158866093423,-0.05511950776997698,0.09660231607380765,0.030983418311140598,-0.04142069226767231,-0.004662559113218556,-0.08081607362737975,-0.028470505620214692,-0.0457292420684664,-0.08591527987897118,0.08731550522695497,0.006832210568901376,-0.0013828665182233912,-0.017671447235521054,-0.04096798347330577,0.07529044332101886,0.031400970492739155,0.0645073852000515,0.1116677305653464,-0.1346248321488226,0.03222278353924368,0.13219349457881568,0.05463281150566357,0.08220294609603407,0.0029098881274152166,0.03864000291142,0.15770769445218846,0.12432458241487154,0.003511395472098222,0.1680857354028087,0.07306374584717612,-0.25183362285273114,0.009079960072648774,-0.09259966188580471,0.06427402021310646,0.02571806826685097,0.13152181818198572,0.2693371206007984,-0.049788402180804825,-0.10261420649590713,0.06705565904522026,-0.04095047060638801,0.12498556081783518,0.0017152012062953137,0.052779827312761096,-0.22394601190327967,0.06883053161532549,0.24431060287906337,0.06902691945113659,0.05395142059106828,-0.007001258213336969,-0.02888034326424871,-0.006059112535606093,-0.10072490032620529,0.18043209077972233,0.07491296968170635,0.12879518235678566,0.03868547009657153,0.01292577740788392,0.02883655134859242,-0.06705466638952395,-0.2912821295095722,0.010776597615083094,0.023691287612853218,-0.05927969661875254
66,0.015795672254566684,-0.011004486948547498,0.018575127996334206,0.0705307262569832,-0.02545420553743649,-0.008511470351792783,0.06770672149564394,0.21770590342136487,0.017365871270908828,0.08048261746046603,0.03198131605435339,0.06407060470378445,-0.002206023563203985,-0.018318554682968613,-0.009089462005211546,0.0926436581402652,-0.03170453603582413,0.0676700334114213,-0.006978420801737828,-0.04021352868641359,0.008583744471666543,0.010410236609700974,-0.12173295608529278,-0.047305205109894555,-0.053148538277904556,0.02240430545164851,-0.3970204439610474,-0.012491253688661663,0.022709393192426708,-0.0867350561572302,-0.04265116078048059,0.006552276798340584,-0.019891940723753887,0.07148935501860154,-0.03334215295547194,0.010251034553382388,-0.06808935812899919,-0.019552919961402515,0.042277707725171254,-0.01729973540492724,0.054878711227359656,-0.06811062163485071,-0.06290836615931339,0.004095505763096252,-0.007526288321268226,-0.056237126813840965,0.006209765642038345,-0.010329693656385697,-0.056751682097877953,0.17287583745538782,0.021227595145541178,0.06127278436893935,0.07171149920304054,0.028481565612441084,0.056501874555471066,0.025124891329512122,-0.005366654219539857,-0.08139253209675756,0.08169991901068463,-0.007156320644244318,-0.01555238698774819,0.09204205352937556,0.03835003677667692,0.025132302832133302,-0.0772949290960776,-0.05568113147142906,-0.06913132939702982,0.008099066802633725,0.012947187589994913,0.09208327718636311,-0.03045247520411498,-0.02747856249656888,0.06778713179112916,-0.0030746590281974795,-0.0243764629913632,-0.06838267082805272,0.059796227698099,0.02025161591445901,-0.015820110960927503,0.09677200902934535,0.036432560712998274,0.07044068153134209,0.05968451435629829,-0.16762253223941914,-0.03924105616188689,0.027776543680421373,0.08674094524078146,0.03055555555555567,0.05262545215137271,0.059314703421750936,-0.09812253666858861,0.03462803340636422,-0.06620815495824262,0.28022718521370815,-0.012025348036525219,-0.02293234172665337,0.011668556311413614,-0.04964536961872357,0.036734188193024764,-0.05481584570961873,-0.007126839346905944,0.11553343275160222,-0.11211311511912703,0.062277417849938566,-0.023026554618582273,-0.05386538031678334,0.09250699317660005,-0.044299108969744316,0.025118718728913914,0.34445401061845327,0.012729973105690684,-0.034126675450484756,0.043452172608630324
67,-0.003937282229965144,0.03756613621832017,-0.019887354793288292,0.01244415076117611,0.01647472687650242,0.1130279453813976,-0.048503906994472934,-0.1550588600209739,0.005307980005601287,0.0024782016559450337,-0.0332355827188876,0.022350942237133298,-0.042362768496419956,0.06950600031182352,0.10192779529704232,0.030211233111306246,0.15894593626924447,-0.04401615313537366,0.08754116085139141,0.05154207990282855,0.04099292940290611,0.017158357400098856,-0.0827378564595832,0.11117975091864918,0.05288000312691565,0.05168630905162219,0.196796260267728,0.1361973159554013,0.14263414634146354,0.20631656078237004,0.07287262656063875,0.10103654443559829,-0.009766732841747117,-0.06298087080192682,-0.06131272583267533,0.03220227422976496,0.06588345828471986,0.04278359184857394,-0.03384261835939606,0.00600786323276048,0.12399852701259273,0.040088645564063885,0.001690033691990056,0.04175325394189544,-0.03448322183197916,0.016369940450992937,0.02108069106713706,0.021476644791567745,0.03884842291989421,-0.04537244643746885,0.01629437229437225,0.04111925080742118,0.05953585852397958,0.08871559633027526,0.08688378164828747,-0.00653982720219104,0.1369409936351127,0.208849615501159,-0.017290086077440203,0.020373654510111194,0.08212193591589023,0.005313197766781297,0.03018321218842135,0.027308174631501148,0.0018974507310536293,-0.12187324174165559,0.05058922797207521,0.09606752533857987,0.04107997211222236,-0.0022518770783591657,0.1296967092093586,0.05295395749022713,-0.06127460586689004,0.10554254715746314,-0.07125548607933851,0.064861984232786,-0.0040276679840811624,0.03464011624119401,0.13542343567236848,-0.08528916056649805,0.01803074740077637,0.022178690444024207,-0.009776523658203584,0.33487945634000327,-0.08280567124729188,-0.06724213580759719,0.002657004422135456,0.5471698113207548,0.058311141295963154,0.09684383837513355,0.09596393062552955,-0.02275196553311265,0.12503560036454764,0.06427174975562067,0.32305194805194803,0.031428527637651804,0.020613560305364986,0.06827490082556031,-0.04541873249144024,0.09156781336496644,0.09217091006087696,-0.10927648812212076,0.043728448275861975,-0.02898842042810912,0.02134660945622069,0.04922214751434284,-0.044124289865797195,0.001748594349324728,0.08007948335817172,-0.03750466940605146,-0.05910231950999101,0.0619992484094094,-0.05584452924878447
68,0.020940822545830295,0.06913686939613273,0.07509418100128817,0.03442459002566478,-0.0398056952891328,0.021503793463669707,0.04982871132094968,-0.02163571858841773,0.15405790363170757,-0.09810436839559789,-0.030297371034047615,-0.06392364964091757,0.17089990955682843,-0.0038345315545526004,0.03968911728870528,-0.09541248295281302,0.0446619889920592,0.0762033952668133,-0.09244896872758324,-0.006565511241485522,0.0058503246671215425,0.01712846046842076,0.27694767746670856,-0.05680423065440399,-0.057078313064290676,0.035548373865081695,-0.5198705660936316,-0.04384780692087287,-0.12838872703202842,-0.19073877656618454,0.0038889627031606366,0.031044373207356202,0.0750999555427092,-0.0718623022165551,-0.0598237619225247,0.08591736672936001,0.0057575385371246846,-0.04081393836952274,0.08182406065336156,0.040272773377766136,-0.12237982663514568,0.054920377192716696,-0.0938691809842076,0.02456129755689518,0.02211765746362926,0.1062930523352501,0.014892622749394402,0.018332064463846054,0.014496668467494978,0.06842276953188708,-0.03425645251478848,0.0670413372660914,0.0670485082607013,0.018717084878950407,-0.026391017606472444,-0.046278648872650985,0.037888290743449904,0.0766698959187222,-0.08651620770330182,0.001481544977787408,-0.0717154244952053,0.0911601000958846,0.01569362946945585,0.025497286345537162,0.06941729277438702,0.021640129700256194,-0.006480595890212326,0.30757989895045723,-0.021226492418441545,0.06825802011731108,0.01402013197739227,-0.03270433926891114,-0.1513547559158187,-0.0022770325864411856,0.2601427667841332,-0.015812595071493796,0.07658093608325256,-0.0062140469390923325,-0.12955404986452024,0.04890242105780085,-0.12046624112059157,0.02605380764989662,0.0048560324242272745,-0.06840000000000002,-0.04495208875203316,0.08144788149881,0.06023977867268071,-0.2880765369397035,-0.012378942225336975,-0.02646075608570464,-0.0252198056455345,0.031701806239737396,-0.00924830113990216,-0.1499843440141948,0.06057044451619853,-0.11204699883237346,0.01004984352966809,0.011186910408783168,0.06235493203777498,0.04216569464694864,-0.04842695492579163,0.2973573195959922,0.04168989654958821,0.014582568644859961,-0.003998429175729679,0.067759665731842,0.02902724879858032,0.0552504059265273,0.12314874436574375,0.0727016521474333,0.08889428412874589,0.042673638706259176,0.029804422844292633
69,0.04690940965655477,0.006236457736912504,-0.055876786134106404,0.010871675402834402,-0.10271962355943698,0.025617011637272258,-0.02686318897637796,-0.016200935343860023,-0.03291398546646773,0.16146147427042767,0.07259025560736165,0.06222653795624611,-0.04665658223638325,-0.012449103662193428,-0.033385834437323014,0.14726594834958084,-0.05993493493493485,-0.06711081335117308,0.0994055510505294,0.09935954489948995,0.006740204543770334,-0.04540805785123969,-0.32784047427290075,0.02877829366602347,0.08444609553966043,-0.022750100241848092,1.188414773002791,0.03731373583986364,0.028694444444444578,0.30429465888549023,0.015226324295425808,-0.0634375170457645,-0.14064848988652556,0.056747137892807054,-0.2741143644262354,0.007089221324295236,-0.020577953501152546,0.056959672500033864,-0.05486824530448686,-0.005460317615608279,-0.027647545504688398,0.06294915170523296,0.008836841727135392,-0.023784245628564404,-0.011135208230322657,-0.02661616883426221,0.05496099742158678,-0.035094029041550456,-0.01744625692235613,-0.056505055131114146,0.03955328893708954,-0.004622949067393467,-0.02637208344843245,-0.0632385305613361,-0.004547332499879264,-0.046919633326895194,0.07453581752647165,-0.02708941363756956,0.03440914777648496,0.01122617121951941,0.18065629925826854,-0.030772739094434898,-0.010396075656509574,-0.0372156318008765,0.05160899270126418,-0.12967775091635236,0.04213597338564701,-0.04520507657851269,0.02570860912766748,-0.05256297894334705,-0.010884719346221372,-0.0446708728681241,-0.25405807940978464,0.07067902244323765,-0.08744754612511618,0.03085344540369306,0.001552735424631857,-0.08016974500917506,0.06502257895242547,0.26676285184560933,0.01799810129570023,-0.014462010500942202,-0.15527660940496657,-0.47345605168957783,0.03102317632222884,-0.1058767351105695,-0.07355554658613761,-0.24599751140605564,0.0605689540013985,0.07284660429383605,-0.07778547450311712,0.004377140461809148,0.01898089114502599,0.12574251704611128,-0.14598772448283703,-0.06401974448644254,-0.027193823693202224,0.040343049174409895,0.0010035581583427433,-0.012586455507490824,0.02275557568210118,-0.12174150936022199,-0.0117269267364416,-0.011780649391796238,-0.019691134012097544,-2.8456574150959035e-05,-0.018541806430007357,-0.024080808080808147,-0.030783686079658645,0.09854721549636802,-0.09967616924138656,-0.09065326633165838,0.03850570439458467
